chrom	start	end	boundary_span	jaspar_score	strand	log2_insulation_score_200000	boundary_strength_200000	seq_id
chr6	72601911	72601930	72600000-72610000	886.0	+	-0.1499307670634854	0.5900681136106548	2617
chr6	72604855	72604874	72600000-72610000	852.0	+	-0.1499307670634854	0.5900681136106548	2618
chr6	72609621	72609640	72600000-72610000	805.0	+	-0.1499307670634854	0.5900681136106548	2619
chr6	73323041	73323060	73320000-73330000	815.0	-	-0.9998333128537472	1.5786909487660332	2620
chr6	73327071	73327090	73320000-73330000	824.0	-	-0.9998333128537472	1.5786909487660332	2621
chr6	73329555	73329574	73320000-73330000	806.0	-	-0.9998333128537472	1.5786909487660332	2622
chr6	73329804	73329823	73320000-73330000	803.0	-	-0.9998333128537472	1.5786909487660332	2623
chr6	77242242	77242261	77240000-77250000	800.0	-	-0.3060306754787688	0.3737670842720506	2624
chr6	77243947	77243966	77240000-77250000	810.0	-	-0.3060306754787688	0.3737670842720506	2625
chr6	77246786	77246805	77240000-77250000	876.0	+	-0.3060306754787688	0.3737670842720506	2626
chr6	77247664	77247683	77240000-77250000	829.0	-	-0.3060306754787688	0.3737670842720506	2627
chr6	77249606	77249625	77240000-77250000	813.0	-	-0.3060306754787688	0.3737670842720506	2628
chr6	77623791	77623810	77620000-77630000	855.0	+	-0.9109559491279006	1.1166679079593798	2629
chr6	77628968	77628987	77620000-77630000	926.0	+	-0.9109559491279006	1.1166679079593798	2630
chr6	77910374	77910393	77910000-77920000	804.0	-	-0.1210662720464345	0.2923416884573803	2631
chr6	77913416	77913435	77910000-77920000	818.0	+	-0.1210662720464345	0.2923416884573803	2632
chr6	77917915	77917934	77910000-77920000	830.0	-	-0.1210662720464345	0.2923416884573803	2633
chr6	82605881	82605900	82600000-82610000	839.0	-	-0.3038150959067046	0.6804582186289934	2634
chr6	82609318	82609337	82600000-82610000	827.0	-	-0.3038150959067046	0.6804582186289934	2635
chr6	83323816	83323835	83320000-83330000	804.0	+	-0.4595251711908447	0.8663234154808155	2636
chr6	83325705	83325724	83320000-83330000	891.0	-	-0.4595251711908447	0.8663234154808155	2637
chr6	83326181	83326200	83320000-83330000	810.0	-	-0.4595251711908447	0.8663234154808155	2638
chr6	83792880	83792899	83790000-83800000	818.0	+	-0.5588742951950965	0.6945247606489147	2639
chr6	83796883	83796902	83790000-83800000	859.0	-	-0.5588742951950965	0.6945247606489147	2640
chr6	83797156	83797175	83790000-83800000	837.0	-	-0.5588742951950965	0.6945247606489147	2641
chr6	83797934	83797953	83790000-83800000	807.0	-	-0.5588742951950965	0.6945247606489147	2642
chr6	83799133	83799152	83790000-83800000	804.0	-	-0.5588742951950965	0.6945247606489147	2643
chr6	84909475	84909494	84900000-84910000	802.0	+	-0.1720985074101509	0.3158576639261337	2644
chr6	85141167	85141186	85140000-85150000	916.0	+	-0.3717183622248398	0.7995507893744065	2645
chr6	85141280	85141299	85140000-85150000	811.0	+	-0.3717183622248398	0.7995507893744065	2646
chr6	85144408	85144427	85140000-85150000	812.0	+	-0.3717183622248398	0.7995507893744065	2647
chr6	85144788	85144807	85140000-85150000	814.0	-	-0.3717183622248398	0.7995507893744065	2648
chr6	85145785	85145804	85140000-85150000	818.0	+	-0.3717183622248398	0.7995507893744065	2649
chr6	85147810	85147829	85140000-85150000	842.0	+	-0.3717183622248398	0.7995507893744065	2650
chr6	85148460	85148479	85140000-85150000	802.0	-	-0.3717183622248398	0.7995507893744065	2651
chr6	85444347	85444366	85440000-85450000	818.0	+	-0.2581241920498673	0.6006161393133924	2652
chr6	85444759	85444778	85440000-85450000	806.0	+	-0.2581241920498673	0.6006161393133924	2653
chr6	85446517	85446536	85440000-85450000	879.0	+	-0.2581241920498673	0.6006161393133924	2654
chr6	86033338	86033357	86030000-86040000	824.0	+	-0.1087815224236454	0.3616166450822787	2655
chr6	86401285	86401304	86400000-86410000	919.0	-	-0.4887515982508422	0.8038698119449674	2656
chr6	87059421	87059440	87050000-87060000	804.0	+	-0.5157907519997579	0.9881218990439564	2657
chr6	87847206	87847225	87840000-87850000	868.0	+	-0.5027607348705833	0.7829234671089408	2658
chr6	88113303	88113322	88110000-88120000	953.0	+	-0.6795433853123083	1.2594987445747736	2659
chr6	88113740	88113759	88110000-88120000	812.0	+	-0.6795433853123083	1.2594987445747736	2660
chr6	88117079	88117098	88110000-88120000	802.0	-	-0.6795433853123083	1.2594987445747736	2661
chr6	88117309	88117328	88110000-88120000	805.0	-	-0.6795433853123083	1.2594987445747736	2662
chr6	88890154	88890173	88890000-88900000	810.0	+	-0.8506368485708258	1.2648091312502006	2663
chr6	88890233	88890252	88890000-88900000	823.0	-	-0.8506368485708258	1.2648091312502006	2664
chr6	88891991	88892010	88890000-88900000	836.0	+	-0.8506368485708258	1.2648091312502006	2665
chr6	88893752	88893771	88890000-88900000	947.0	-	-0.8506368485708258	1.2648091312502006	2666
chr6	88895658	88895677	88890000-88900000	817.0	+	-0.8506368485708258	1.2648091312502006	2667
chr6	88898566	88898585	88890000-88900000	864.0	+	-0.8506368485708258	1.2648091312502006	2668
chr6	89676359	89676378	89670000-89680000	830.0	-	-1.4536315393759334	2.1598863456043524	2669
chr6	89678533	89678552	89670000-89680000	812.0	-	-1.4536315393759334	2.1598863456043524	2670
chr6	90039462	90039481	90030000-90040000	823.0	+	-0.0086668996382355	0.4304088695578938	2671
chr6	90601841	90601860	90600000-90610000	813.0	-	-0.4385601960959629	0.6766243811000353	2672
chr6	90601973	90601992	90600000-90610000	803.0	+	-0.4385601960959629	0.6766243811000353	2673
chr6	90606743	90606762	90600000-90610000	896.0	-	-0.4385601960959629	0.6766243811000353	2674
chr6	90607335	90607354	90600000-90610000	950.0	+	-0.4385601960959629	0.6766243811000353	2675
chr6	90609144	90609163	90600000-90610000	843.0	+	-0.4385601960959629	0.6766243811000353	2676
chr6	90609337	90609356	90600000-90610000	815.0	+	-0.4385601960959629	0.6766243811000353	2677
chr6	91144406	91144425	91140000-91150000	808.0	-	-0.2265600008669881	0.5300429104283314	2678
chr6	91145121	91145140	91140000-91150000	801.0	-	-0.2265600008669881	0.5300429104283314	2679
chr6	91145465	91145484	91140000-91150000	803.0	+	-0.2265600008669881	0.5300429104283314	2680
chr6	91510092	91510111	91510000-91520000	807.0	+	-0.6126543526464968	1.186830258529755	2681
chr6	91512935	91512954	91510000-91520000	805.0	+	-0.6126543526464968	1.186830258529755	2682
chr6	91513910	91513929	91510000-91520000	853.0	-	-0.6126543526464968	1.186830258529755	2683
chr6	92201577	92201596	92200000-92210000	823.0	+	-0.489303854981497	0.90846122148163	2684
chr6	93755063	93755082	93750000-93760000	806.0	+	-0.33079777496502	0.5623299793357202	2685
chr6	93757488	93757507	93750000-93760000	834.0	-	-0.33079777496502	0.5623299793357202	2686
chr6	93757575	93757594	93750000-93760000	835.0	+	-0.33079777496502	0.5623299793357202	2687
chr6	94054124	94054143	94050000-94060000	917.0	-	-0.532034296003699	0.7969628683012754	2688
chr6	94057464	94057483	94050000-94060000	808.0	+	-0.532034296003699	0.7969628683012754	2689
chr6	94503631	94503650	94500000-94510000	807.0	+	-0.712010090512704	1.055606682104373	2690
chr6	94506783	94506802	94500000-94510000	805.0	-	-0.712010090512704	1.055606682104373	2691
chr6	94508666	94508685	94500000-94510000	817.0	+	-0.712010090512704	1.055606682104373	2692
chr6	95482266	95482285	95480000-95490000	816.0	+	-0.3158610015986556	0.2574546738068638	2693
chr6	95483441	95483460	95480000-95490000	808.0	-	-0.3158610015986556	0.2574546738068638	2694
chr6	95483911	95483930	95480000-95490000	857.0	-	-0.3158610015986556	0.2574546738068638	2695
chr6	95484578	95484597	95480000-95490000	858.0	+	-0.3158610015986556	0.2574546738068638	2696
chr6	95488534	95488553	95480000-95490000	804.0	-	-0.3158610015986556	0.2574546738068638	2697
chr6	95783083	95783102	95780000-95790000	814.0	-	-0.5810449958863658	0.6048984624313354	2698
chr6	96843349	96843368	96840000-96850000	806.0	+	-0.2744169146931167	0.2591896674272269	2699
chr6	96843920	96843939	96840000-96850000	803.0	+	-0.2744169146931167	0.2591896674272269	2700
chr6	97523318	97523337	97520000-97530000	848.0	-	-0.0852788732577365	0.3305344348098754	2701
chr6	97524358	97524377	97520000-97530000	805.0	+	-0.0852788732577365	0.3305344348098754	2702
chr6	97526351	97526370	97520000-97530000	899.0	-	-0.0852788732577365	0.3305344348098754	2703
chr6	97758820	97758839	97750000-97760000	806.0	+	-0.4283988060110521	0.7400958653134754	2704
chr6	97759501	97759520	97750000-97760000	884.0	+	-0.4283988060110521	0.7400958653134754	2705
chr6	98050207	98050226	98050000-98060000	817.0	-	-0.7676508286580205	1.235451045768419	2706
chr6	98510283	98510302	98510000-98520000	816.0	+	-0.4087026978234005	0.5395474805494638	2707
chr6	98514201	98514220	98510000-98520000	804.0	+	-0.4087026978234005	0.5395474805494638	2708
chr6	98933960	98933979	98930000-98940000	810.0	-	-0.6073260268761504	0.8345194458765305	2709
chr6	99630103	99630122	99630000-99640000	811.0	-	-0.5080036575800484	0.8177908737229767	2710
chr6	99632942	99632961	99630000-99640000	845.0	-	-0.5080036575800484	0.8177908737229767	2711
chr6	99634246	99634265	99630000-99640000	807.0	+	-0.5080036575800484	0.8177908737229767	2712
chr6	99636510	99636529	99630000-99640000	806.0	-	-0.5080036575800484	0.8177908737229767	2713
chr6	99636712	99636731	99630000-99640000	846.0	-	-0.5080036575800484	0.8177908737229767	2714
chr6	100230554	100230573	100230000-100240000	819.0	+	-0.1368343251097036	0.5518564788460855	2715
chr6	100232376	100232395	100230000-100240000	829.0	-	-0.1368343251097036	0.5518564788460855	2716
chr6	100233193	100233212	100230000-100240000	848.0	-	-0.1368343251097036	0.5518564788460855	2717
chr6	100560027	100560046	100560000-100570000	813.0	-	-0.6046926891328311	0.7084972309408982	2718
chr6	100563169	100563188	100560000-100570000	814.0	+	-0.6046926891328311	0.7084972309408982	2719
chr6	100563971	100563990	100560000-100570000	843.0	-	-0.6046926891328311	0.7084972309408982	2720
chr6	100564456	100564475	100560000-100570000	834.0	+	-0.6046926891328311	0.7084972309408982	2721
chr6	100567410	100567429	100560000-100570000	849.0	+	-0.6046926891328311	0.7084972309408982	2722
chr6	100567817	100567836	100560000-100570000	800.0	+	-0.6046926891328311	0.7084972309408982	2723
chr6	100880912	100880931	100880000-100890000	801.0	+	-0.823444892530226	1.3078225719899814	2724
chr6	100882571	100882590	100880000-100890000	892.0	+	-0.823444892530226	1.3078225719899814	2725
chr6	100882785	100882804	100880000-100890000	803.0	+	-0.823444892530226	1.3078225719899814	2726
chr6	100884577	100884596	100880000-100890000	821.0	-	-0.823444892530226	1.3078225719899814	2727
chr6	100889529	100889548	100880000-100890000	812.0	-	-0.823444892530226	1.3078225719899814	2728
chr6	101261721	101261740	101260000-101270000	907.0	-	-0.4122370694088436	0.7099509590748893	2729
chr6	101262103	101262122	101260000-101270000	810.0	-	-0.4122370694088436	0.7099509590748893	2730
chr6	101265083	101265102	101260000-101270000	837.0	+	-0.4122370694088436	0.7099509590748893	2731
chr6	101265500	101265519	101260000-101270000	843.0	-	-0.4122370694088436	0.7099509590748893	2732
chr6	101267008	101267027	101260000-101270000	886.0	+	-0.4122370694088436	0.7099509590748893	2733
chr6	101268162	101268181	101260000-101270000	828.0	+	-0.4122370694088436	0.7099509590748893	2734
chr6	101268321	101268340	101260000-101270000	842.0	+	-0.4122370694088436	0.7099509590748893	2735
chr6	102171091	102171110	102170000-102180000	848.0	+	-0.3222234928969451	0.4889307862883051	2736
chr6	102564701	102564720	102560000-102570000	807.0	+	-0.2398683644566692	0.3183348814958793	2737
chr6	103287368	103287387	103280000-103290000	824.0	-	-0.7998921198301874	1.0402188627253042	2738
chr6	103697533	103697552	103690000-103700000	910.0	-	-0.6769678436275948	0.8731934510032372	2739
chr6	104479422	104479441	104470000-104480000	904.0	+	-0.2183139299449332	0.3768824502432528	2740
chr6	106800147	106800166	106800000-106810000	910.0	-	-0.774303736659028	1.0326164973668384	2741
chr6	106801554	106801573	106800000-106810000	813.0	+	-0.774303736659028	1.0326164973668384	2742
chr6	106803611	106803630	106800000-106810000	805.0	+	-0.774303736659028	1.0326164973668384	2743
chr6	106805048	106805067	106800000-106810000	876.0	+	-0.774303736659028	1.0326164973668384	2744
chr6	107526717	107526736	107520000-107530000	823.0	+	-0.1415155806439817	0.2710200096732983	2745
chr6	108065298	108065317	108060000-108070000	820.0	+	-1.061386016351304	1.660058999001298	2746
chr6	108065803	108065822	108060000-108070000	846.0	-	-1.061386016351304	1.660058999001298	2747
chr6	108410218	108410237	108410000-108420000	808.0	-	-0.3458972586074934	0.9240914078649732	2748
chr6	108417695	108417714	108410000-108420000	827.0	+	-0.3458972586074934	0.9240914078649732	2749
chr6	108783380	108783399	108780000-108790000	806.0	-	-0.6885045122086865	1.339414242775414	2750
chr6	111010012	111010031	111010000-111020000	807.0	-	-0.4070101829964764	0.6470183262338036	2751
chr6	111678220	111678239	111670000-111680000	854.0	-	-0.2935626872951186	0.3631724822370338	2752
chr6	112481386	112481405	112480000-112490000	806.0	+	-0.2861409650038418	0.616157089927113	2753
chr6	112481865	112481884	112480000-112490000	839.0	-	-0.2861409650038418	0.616157089927113	2754
chr6	112482766	112482785	112480000-112490000	804.0	-	-0.2861409650038418	0.616157089927113	2755
chr6	112484502	112484521	112480000-112490000	912.0	-	-0.2861409650038418	0.616157089927113	2756
chr6	112486385	112486404	112480000-112490000	821.0	+	-0.2861409650038418	0.616157089927113	2757
chr6	112489407	112489426	112480000-112490000	802.0	+	-0.2861409650038418	0.616157089927113	2758
chr6	113746354	113746373	113740000-113750000	837.0	-	-0.7384563328401621	1.346451079808535	2759
chr6	113749772	113749791	113740000-113750000	813.0	+	-0.7384563328401621	1.346451079808535	2760
chr6	115037643	115037662	115030000-115040000	805.0	-	-0.3526361243899145	0.8326887534335117	2761
chr6	115037940	115037959	115030000-115040000	824.0	-	-0.3526361243899145	0.8326887534335117	2762
chr6	115544679	115544698	115540000-115550000	855.0	-	-0.8358059030962519	1.1978763359326217	2763
chr6	115853055	115853074	115850000-115860000	869.0	-	-0.5355511237514055	0.7321711498365836	2764
chr6	116190098	116190117	116190000-116200000	804.0	-	-0.4123612942389282	0.7022877290211869	2765
chr6	116193171	116193190	116190000-116200000	805.0	+	-0.4123612942389282	0.7022877290211869	2766
chr6	116199114	116199133	116190000-116200000	800.0	+	-0.4123612942389282	0.7022877290211869	2767
chr6	116199220	116199239	116190000-116200000	803.0	+	-0.4123612942389282	0.7022877290211869	2768
chr6	117163841	117163860	117160000-117170000	814.0	+	-0.3314148021724991	0.3723340503601421	2769
chr6	117166989	117167008	117160000-117170000	946.0	+	-0.3314148021724991	0.3723340503601421	2770
chr6	117167287	117167306	117160000-117170000	816.0	+	-0.3314148021724991	0.3723340503601421	2771
chr6	117832363	117832382	117830000-117840000	806.0	+	-0.885078615723224	1.5551398389212814	2772
chr6	117833887	117833906	117830000-117840000	800.0	-	-0.885078615723224	1.5551398389212814	2773
chr6	118591829	118591848	118590000-118600000	814.0	-	-0.6881881676576768	1.1688570617671885	2774
chr6	118593490	118593509	118590000-118600000	800.0	-	-0.6881881676576768	1.1688570617671885	2775
chr6	118595958	118595977	118590000-118600000	814.0	-	-0.6881881676576768	1.1688570617671885	2776
chr6	119465772	119465791	119460000-119470000	822.0	-	-0.6756929222448707	1.147988733002317	2777
chr6	119466559	119466578	119460000-119470000	821.0	-	-0.6756929222448707	1.147988733002317	2778
chr6	119467857	119467876	119460000-119470000	929.0	+	-0.6756929222448707	1.147988733002317	2779
chr6	119981506	119981525	119980000-119990000	813.0	-	-0.1126963625776347	0.5137021443998075	2780
chr6	120464465	120464484	120460000-120470000	828.0	+	-0.4330599423469086	1.0790068051256512	2781
chr6	120831251	120831270	120830000-120840000	834.0	+	-0.4045025361021732	0.935111306077401	2782
chr6	120831403	120831422	120830000-120840000	831.0	+	-0.4045025361021732	0.935111306077401	2783
chr6	120831595	120831614	120830000-120840000	808.0	+	-0.4045025361021732	0.935111306077401	2784
chr6	120836099	120836118	120830000-120840000	920.0	+	-0.4045025361021732	0.935111306077401	2785
chr6	120836899	120836918	120830000-120840000	813.0	+	-0.4045025361021732	0.935111306077401	2786
chr6	121191428	121191447	121190000-121200000	800.0	-	-0.4204251811243835	0.9471036470975288	2787
chr6	121556659	121556678	121550000-121560000	930.0	+	-0.7104094714258126	1.3265584283088154	2788
chr6	121557522	121557541	121550000-121560000	814.0	+	-0.7104094714258126	1.3265584283088154	2789
chr6	121559480	121559499	121550000-121560000	809.0	-	-0.7104094714258126	1.3265584283088154	2790
chr6	122606589	122606608	122600000-122610000	811.0	+	-0.1532372977945966	0.4566589251513963	2791
chr6	122606842	122606861	122600000-122610000	830.0	-	-0.1532372977945966	0.4566589251513963	2792
chr6	122608718	122608737	122600000-122610000	812.0	-	-0.1532372977945966	0.4566589251513963	2793
chr6	124402854	124402873	124400000-124410000	883.0	+	-0.6125039151133169	1.2499366824369118	2794
chr6	124811152	124811171	124810000-124820000	840.0	+	-0.2140822859926624	0.4923151667305963	2795
chr6	124814161	124814180	124810000-124820000	821.0	-	-0.2140822859926624	0.4923151667305963	2796
chr6	124815440	124815459	124810000-124820000	810.0	-	-0.2140822859926624	0.4923151667305963	2797
chr6	125090408	125090427	125090000-125100000	800.0	+	-0.0711190110105162	0.4439585184297355	2798
chr6	125091828	125091847	125090000-125100000	832.0	+	-0.0711190110105162	0.4439585184297355	2799
chr6	125095997	125096016	125090000-125100000	800.0	+	-0.0711190110105162	0.4439585184297355	2800
chr6	125096414	125096433	125090000-125100000	865.0	+	-0.0711190110105162	0.4439585184297355	2801
