# GimmeMotifs version 0.17.1
# Input: gimme.test/generated_background.gc.fa
# Motifs: gimme.test/combined.pfm
# Scoring: GC frequency normalized z-score
	GimmeMotifs_1	GimmeMotifs_2	GimmeMotifs_3	GimmeMotifs_4	GimmeMotifs_5	GimmeMotifs_6	GimmeMotifs_7	GimmeMotifs_8	GimmeMotifs_9	GimmeMotifs_10	GimmeMotifs_11
chr3:59642400-59642600	-0.795730	-0.367799	-0.752063	0.469283	0.980274	0.431015	-0.196304	-0.679562	-0.467119	-1.173472	-0.577395
chr17:11347300-11347500	-1.239772	0.445398	-0.047791	0.911704	-1.120261	-1.176507	-1.652182	0.059439	-0.092315	0.152653	-0.412434
chr5:16086500-16086700	-0.450429	0.237140	0.658005	-0.277581	0.604579	-0.396254	-0.158608	0.039392	1.110544	-1.622730	-0.577395
chrX:11997100-11997300	-0.644517	-1.999214	-1.711146	0.464556	1.068779	-0.622612	1.666561	2.164978	-0.279717	0.151840	0.646387
chr4:129175200-129175400	-0.351687	-0.285381	1.216150	-0.697030	-0.475853	-0.349238	0.660182	-0.278128	1.110544	-0.627818	-0.742356
chr9:102831500-102831700	-0.438459	2.165206	-1.209728	-0.158935	1.106776	0.270005	1.392908	1.325553	-0.467119	-0.199864	-0.907317
chr5:60446100-60446300	0.098288	-0.639591	-0.559156	-1.573547	-0.896674	0.576442	-1.310080	1.390436	-0.279717	-1.316637	2.035130
chr16:77202500-77202700	3.308618	-1.207653	1.200781	1.818982	0.958768	0.034257	2.014060	-0.303632	1.110544	-0.470109	0.481426
chr12:82874100-82874300	-1.054259	-0.471124	3.070374	2.164845	1.106776	0.431015	-1.097427	-0.502369	1.110544	1.652192	-0.742356
chr2:145611700-145611900	-0.473854	0.267152	0.086662	0.163045	-0.033627	-0.421871	0.897927	1.102058	1.113491	-0.028237	-1.475639
chr4:145069300-145069500	0.249501	-0.619230	1.740768	0.695146	0.554904	0.431015	1.729821	-0.052041	-0.279717	0.368221	0.646387
chr13:64120300-64120500	-0.511475	0.262253	-2.088113	-0.259622	-0.742498	0.431015	0.527503	-0.221255	-0.467119	-0.354652	0.646387
chr5:60094500-60094700	-0.201426	-1.902477	-0.147872	-0.431859	0.597920	0.101532	0.480715	-0.563513	1.113491	0.632356	0.779201
chr6:95726900-95727100	2.077875	-1.047189	1.082324	1.727034	-0.481040	0.576442	0.675185	0.176635	1.110544	-0.275462	0.481426
chr11:122238000-122238200	-1.054259	-0.990090	-1.443332	0.303636	-0.371030	-0.557264	0.503088	-0.719680	-0.467119	-0.527936	-0.742356
chr19:44121500-44121700	-0.598246	2.564393	2.488376	-0.078740	-1.128702	0.415432	0.561511	0.005239	1.110544	-0.862965	0.481426
chr1:177722900-177723100	-0.282066	0.067777	-1.241963	0.298424	0.424175	0.034257	1.658683	-0.210472	-0.279717	0.521815	-2.131099
chr4:173427400-173427600	0.426438	2.919372	-1.273190	0.434490	-0.519037	0.270005	-0.845389	-0.337900	-0.279717	-0.030647	0.646387
chr11:124458500-124458700	0.800860	2.179768	-1.127385	-1.905701	-0.475853	0.195267	1.026913	2.332645	-0.279717	-0.789833	0.811348
chr9:78085000-78085200	2.954742	-1.802154	-0.761446	0.489655	0.424175	0.031937	-0.027617	-1.039368	1.110544	-1.366414	-0.412434
chr14:52745400-52745600	-0.734684	0.081179	0.396394	-0.315868	-1.132226	0.431015	-1.322031	0.227475	-0.467119	1.365526	-0.742356
chr3:174415000-174415200	-0.450429	-1.687546	-0.095310	-1.941375	-0.168045	0.415432	0.445564	-1.573689	-0.279717	-0.713611	0.646387
chr4:108240900-108241100	-0.993213	0.044276	-0.892596	-1.160767	-0.382994	0.179685	-0.457199	-1.264607	1.110544	0.261415	0.646387
chr4:87847700-87847900	0.554301	0.430262	-0.745604	-1.013695	0.735307	0.270005	1.107402	-0.445142	1.297946	0.229501	-0.577395
chr13:102003800-102004000	1.448319	-1.424386	-0.884147	-0.884831	-1.427743	-0.622612	0.402115	-1.598272	-0.467119	-0.177900	-0.907317
chr12:16339900-16340100	-0.873926	0.988398	-0.109642	0.677211	1.156324	0.431015	2.136099	-0.513599	-0.279717	0.945365	0.811348
chr21:10785900-10786100	-0.812880	1.877259	1.138288	-1.625142	-0.239598	0.431015	-1.291924	2.216997	1.297946	0.197403	0.646387
chr16:26396800-26397000	0.212748	-0.217191	-0.346530	1.017549	-1.374258	0.400977	-1.005065	-1.035719	1.293022	-1.034368	0.779201
chr18:70386900-70387100	1.970558	2.471204	0.109761	-0.086070	-1.663295	0.031937	1.751700	0.205474	1.110544	-0.282764	0.481426
chr12:89310000-89310200	-0.635942	-0.570493	1.621970	1.449197	1.068779	0.270005	1.815177	-1.390668	-0.467119	-0.225768	0.646387
chr3:5583700-5583900	0.037243	0.432753	1.030852	2.521656	-0.097894	0.431015	-0.234657	0.770507	-0.467119	1.013877	-1.966138
chr17:25903100-25903300	-0.537200	0.315325	1.165302	0.040370	1.238207	0.431015	-0.683763	0.493195	-0.279717	-0.956483	0.646387
chr1:170092200-170092400	0.266651	-0.346317	-0.656529	0.409958	-0.931146	0.431015	0.073133	-0.395322	-0.467119	-1.614051	-0.907317
chr14:53802500-53802700	0.819866	-0.898747	-0.752524	1.473989	-0.882022	0.413219	-0.124107	2.201569	1.113491	-0.400222	0.942155
chr9:125212100-125212300	2.130345	-0.228334	0.730784	0.608414	0.017546	0.431015	-0.039450	0.497021	-0.279717	0.021848	0.811348
chr4:22840600-22840800	0.214181	-0.325563	-2.176884	-0.326331	-1.001497	0.415432	0.498581	-1.324133	1.110544	1.134084	-0.907317
chr5:25128100-25128300	-0.804305	0.733073	1.415647	-0.348120	-1.308979	-0.396254	-0.977435	0.203217	-0.467119	0.099208	-0.577395
chr5:82688800-82689000	-0.799798	-0.732893	-0.206492	0.413238	-0.892987	-0.842249	-0.342911	-0.588148	-0.397912	1.730366	1.105110
chr4:43744800-43745000	1.366728	-0.574545	-0.415953	-0.333383	-1.346975	-0.783622	-0.914883	-1.681532	-0.279717	-1.279512	1.870169
chr2:156737800-156738000	0.373968	-0.531024	-0.581068	-0.386472	0.740495	0.270005	0.863607	0.203947	1.110544	0.425326	1.870169
chr5:47019000-47019200	1.953407	1.515849	1.371943	0.834167	3.067744	0.415432	-0.381676	0.146034	1.110544	1.944135	0.811348
chr5:42071100-42071300	0.373968	-1.031136	-1.450647	-1.427549	-0.649765	0.179685	0.124719	-1.442171	-0.467119	-0.729393	-0.742356
chr2:62635800-62636000	1.694878	0.021290	0.237284	0.029624	-1.340198	0.415432	-0.703197	-1.190535	-0.467119	1.010096	-0.742356
chr12:2009800-2010000	0.197030	0.820685	-0.147021	1.091140	-0.847827	0.034257	1.550042	0.086164	-0.279717	-0.803852	2.035130
chr15:50192400-50192600	0.365393	-0.765545	2.028747	0.033972	0.932863	0.270005	0.459068	-1.157751	1.110544	-0.889525	3.258911
chr11:41561200-41561400	-1.141030	0.636536	1.527101	-0.703951	0.849545	-0.349238	1.024032	-1.405268	-0.279717	1.239452	0.481426
chr5:106939100-106939300	-0.284643	0.451113	0.803547	-0.811637	-0.212589	0.400977	1.328511	1.368035	-1.729784	-1.156372	-0.266742
chr1:99247900-99248100	0.437982	1.204904	0.320970	0.110170	-0.625991	0.101532	0.666524	1.171642	2.624893	1.424644	3.685858
chr14:57647400-57647600	0.266651	0.177851	0.324600	-0.524448	0.647762	-0.622612	-0.777297	-0.105817	1.297946	-0.147677	-0.907317
chr12:118318900-118319100	0.559481	-0.138356	-0.726578	1.318329	0.511720	0.270005	-0.834380	-0.183359	-0.279717	1.581785	-0.742356
chr5:46652200-46652400	0.632497	-0.318457	0.641877	-0.732720	2.937015	0.415432	-1.328155	0.736787	1.110544	-0.356658	0.811348
chr14:56082800-56083000	-0.726109	0.989714	1.466701	0.035654	-2.032957	0.431015	2.014439	-0.043497	-1.857380	0.994127	1.870169
chr1:120519900-120520100	-0.537200	-0.220005	-1.552380	-0.943469	0.740495	0.576442	0.866133	-1.111325	1.297946	-0.075015	-0.742356
chr17:61652700-61652900	1.802195	-1.284639	-0.645581	0.298424	0.380991	-6.902525	-0.914013	-0.788989	-0.279717	0.215416	0.481426
chr13:106240100-106240300	-0.787154	0.604627	-0.284556	-0.740401	-1.040196	0.270005	-1.075198	1.118186	1.297946	1.038913	0.316465
chr3:193452500-193452700	1.375303	-0.392463	-0.673270	-1.181636	0.887541	0.270005	-0.434342	-0.622715	-0.279717	-1.587772	0.481426
chr3:161063600-161063800	-0.833426	-0.439449	0.099317	0.086320	0.511720	0.270005	0.728135	0.235316	-0.467119	0.297477	-1.966138
chr6:122318900-122319100	-1.276234	-1.579646	-1.730067	0.512907	-0.975740	0.342264	-0.224657	-0.442824	-0.397912	0.677148	-0.266742
chr4:126395500-126395700	0.908177	0.570857	-1.428224	0.003532	-0.519037	-0.349238	1.481316	1.176115	1.110544	-0.520156	2.035130
chr1:212149000-212149200	-0.618792	0.625326	-1.047023	-0.378893	-0.931146	-0.622612	-1.524084	0.386741	-0.279717	0.669177	-0.907317
chr3:6723300-6723500	0.089713	0.492209	-0.434890	-0.508397	0.060730	0.431015	1.160526	-0.132223	-0.279717	1.009066	0.646387
chr14:80875000-80875200	0.994948	0.101532	-0.535353	-1.654182	-1.001497	0.415432	-0.973527	-0.233267	-0.279717	-0.866308	-0.577395
chr3:114510700-114510900	0.986373	-0.053326	-0.119873	0.905333	0.791158	-6.666777	0.397113	2.342725	-0.279717	0.910000	1.870169
chrX:81116500-81116700	-0.894471	2.766179	-0.580885	0.471808	-0.896674	-0.793012	1.086736	0.419407	-0.467119	0.457271	1.870169
chr20:60655100-60655300	0.533756	-0.220876	0.446948	0.746096	0.697311	0.431015	1.033214	-1.163660	-0.279717	-0.242002	-0.907317
chr16:37645100-37645300	-0.545776	1.397995	0.789952	-0.886283	-1.221434	0.270005	0.318199	0.374211	-0.279717	0.813293	-0.742356
chr3:105290100-105290300	-1.045684	0.189784	0.196647	1.101065	0.878001	0.431015	-0.715293	0.052856	-0.467119	-0.996233	-0.907317
chrX:72549300-72549500	-0.520050	-1.257427	-0.698720	0.001728	1.063592	-0.349238	0.354350	0.428752	-0.467119	-0.679031	0.646387
chr20:54761000-54761200	-1.045684	0.099767	0.703926	-0.602983	-0.519037	0.195267	0.254547	-0.332836	-0.467119	1.344451	-0.742356
chr2:157025300-157025500	-0.984638	0.128663	0.267362	1.171693	0.778491	0.195267	-0.355516	-0.441763	-1.857380	0.714464	0.481426
chr9:12927900-12928100	0.455559	-0.045691	1.377539	-0.572454	0.418988	-0.396254	-0.051230	3.515400	-0.467119	-0.535405	1.870169
chr15:58405000-58405200	0.275226	-0.893005	0.439572	1.019016	0.424175	0.576442	0.359784	0.718319	-0.467119	-0.688246	0.646387
chr4:180727500-180727700	-0.812880	-0.034076	0.801817	-0.424311	0.958768	0.431015	2.393644	-1.312449	2.875608	-1.003594	-1.801176
chrX:64515600-64515800	-0.238437	-0.933133	-0.169448	-1.050446	-0.426178	-0.622612	-0.700666	-0.354398	-1.669978	-0.487755	-0.742356
chr7:153882400-153882600	0.384466	0.828329	-0.041269	2.698428	-0.217832	-0.548358	1.226447	0.729139	-0.397912	1.430732	2.151052
chr3:88553000-88553200	-1.939702	-0.239750	-0.424387	-1.050446	-0.426178	-0.622612	-0.639768	1.295607	-0.279717	-0.487755	-0.577395
chr3:189079900-189080100	0.658223	-1.738515	-1.468097	-0.306172	-0.252266	0.179685	-1.915282	-0.310924	-0.279717	1.610460	-0.742356
chr4:150000200-150000400	-0.873926	-0.600300	-0.245854	-0.368540	-1.132928	0.415432	0.215169	-0.226336	-0.279717	0.438938	-0.742356
chr8:34532700-34532900	2.012877	-0.008292	0.583440	1.240299	0.757143	0.286732	0.654194	1.094277	-0.218381	1.894480	1.268065
chr5:96553600-96553800	-1.895807	1.034882	-0.358006	0.354200	-1.083380	-0.349238	1.056399	0.566748	-0.467119	-0.468319	-0.412434
chr15:45381100-45381300	-1.071409	0.261974	0.378513	-0.005481	-1.045383	-0.203811	0.779212	-0.991536	-0.279717	1.584511	0.646387
chr5:49966500-49966700	0.623922	0.767808	1.554297	-1.682011	1.238207	0.431015	0.519214	0.150543	-0.279717	0.605840	0.811348
chr10:89179800-89180000	1.101041	1.133451	0.790506	-0.964883	-0.970498	-1.791584	0.498703	-0.251610	-0.218381	-0.755554	0.942155
chr12:105333400-105333600	1.189790	0.017197	1.359317	1.003944	-1.268971	-0.396254	0.192397	0.863543	-0.279717	0.306250	-0.577395
chr10:20308900-20309100	-0.192680	-0.120094	-0.326767	0.343225	0.929696	0.286732	-0.611738	-0.843011	-0.397912	-0.585651	0.942155
chr1:62703300-62703500	0.197030	-0.557187	-1.295217	1.255071	-0.931146	0.270005	1.170300	0.097369	-1.857380	-0.129610	-0.742356
chrX:11709200-11709400	0.356818	-0.720586	-0.210940	1.255071	0.642449	0.270005	0.653472	-0.323344	-1.857380	-0.219404	-0.577395
chr8:66294000-66294200	-0.635942	-1.034819	0.826717	0.310292	0.039051	0.340694	-0.990329	-0.299820	-0.279717	0.933790	0.481426
chr2:59661600-59661800	-0.795730	-0.970282	0.727011	-1.220872	-0.765945	0.195267	-0.236578	1.845950	-1.857380	-1.632764	-0.742356
chr20:28702500-28702700	0.467684	2.021857	-0.367268	-0.461043	-0.161387	0.228019	0.442515	0.118480	1.293022	-0.159385	2.476961
chr15:94703600-94703800	-0.282066	-0.748859	0.901444	0.774895	0.511720	0.195267	0.089947	-1.218152	-0.279717	-0.768654	-1.966138
chr12:85784000-85784200	-0.654318	-0.732567	-0.410708	-0.165847	-1.063506	0.215777	-2.180279	0.023029	-0.397912	-0.655422	2.151052
chrX:81106500-81106700	1.085115	-0.280712	1.809605	0.132706	-1.597255	0.031937	-0.996013	-0.288565	2.688206	-1.096329	-0.577395
chr21:39594800-39595000	0.481285	-1.164831	1.667654	0.345366	-1.268971	0.034257	0.853440	0.038803	1.110544	-0.452428	0.646387
chr3:92874800-92875000	0.472710	0.817576	-0.665065	-0.602213	1.238207	0.031937	-0.090797	0.948229	1.110544	0.075910	-0.577395
chr15:31618700-31618900	3.398785	0.669573	0.085512	-0.093735	2.844283	0.034257	1.639220	-0.640952	-0.467119	0.195532	-0.577395
chr18:7334700-7334900	1.871816	1.192141	0.552816	-0.357623	-1.107023	0.576442	1.434985	-1.369492	1.297946	-0.838841	-0.577395
chr2:126538600-126538800	0.693543	-1.073997	-0.025772	1.958877	0.829155	0.031937	-0.133878	0.601549	-0.279717	0.550937	0.646387
chr14:25384200-25384400	0.542331	-0.909372	0.284230	-0.950788	0.735307	0.195267	-0.933154	-0.905384	-0.279717	-1.410256	-0.577395
chr10:38288700-38288900	-1.151981	-0.278487	-0.390185	-0.560896	-1.014141	0.400977	0.577631	-0.704597	-0.038850	-2.249437	-0.266742
chr13:57059500-57059700	-0.293390	-0.032914	-0.237496	-0.545420	-0.349951	0.527464	1.357837	-0.322999	-0.397912	1.125301	-0.429696
chr6:23358600-23358800	0.382543	-0.323873	1.690515	-0.690859	-1.378194	-1.321934	-0.103596	-1.445362	-0.467119	0.859714	1.870169
chr16:36216200-36216400	-0.390636	-1.146507	-1.154693	0.342644	-0.443797	-0.236671	-0.566559	0.477522	1.113491	0.967625	-0.266742
chr3:86513300-86513500	0.702118	-0.281915	0.436777	-0.232656	-0.101217	0.179685	-1.612581	1.704050	-0.467119	0.474442	-0.577395
chrX:84139700-84139900	0.188455	-0.037057	-1.612710	-0.180559	0.932863	-0.793012	-1.223852	-0.213393	-0.279717	1.471014	-0.577395
chr2:141581000-141581200	-0.696988	0.614772	1.239801	0.119601	0.207450	0.415432	0.877964	-0.349319	1.110544	0.701457	-0.577395
chr11:134087100-134087300	-0.450429	-0.213844	-1.007192	0.194717	0.642449	0.415432	0.824401	-0.225847	1.110544	0.528809	-0.742356
chrX:10300200-10300400	-0.635942	0.933477	1.541826	0.764395	0.932863	-0.622612	1.266440	0.145342	-0.279717	0.736790	0.646387
chr1:209319000-209319200	0.533756	0.365608	0.577805	-1.112452	-0.980695	0.270005	-2.125819	0.935199	2.688206	-1.275649	-0.577395
chr11:131103700-131103900	0.800860	-0.905513	-0.837935	-1.272733	-0.290262	-1.019369	1.492133	-0.583666	-1.857380	-0.948126	0.481426
chr2:3958200-3958400	-1.965427	-0.817140	-2.032918	-2.047694	-1.259430	-0.940759	-1.052856	0.875435	1.110544	-0.234055	-1.966138
chr11:5488100-5488300	-0.726109	0.122399	-0.900857	-0.065263	0.828040	-0.203811	-0.473590	-0.344503	-0.467119	-0.095392	0.316465
chr8:99772300-99772500	-0.476155	-0.128267	-0.231924	0.208933	-0.952651	-1.402865	-0.882534	-0.339268	-1.669978	-1.886827	0.481426
chr14:97702400-97702600	-1.072226	-0.476232	0.244373	-0.337281	0.748211	0.527464	-0.049459	0.780568	-0.218381	0.412746	-0.266742
chr16:73248200-73248400	-0.903047	-1.131072	-2.162193	-0.673077	0.642449	0.340694	-0.386311	0.122385	-3.247640	1.299465	-0.907317
chrX:16325000-16325200	0.594801	0.626681	-0.486966	-2.058725	-0.952651	0.270005	0.397213	-0.183362	-0.279717	-0.189356	-0.742356
chr1:64544900-64545100	-0.528625	-0.330860	-0.478064	0.144323	-1.143939	0.415432	0.095261	-0.553777	1.110544	-0.586771	0.316465
chr19:29334000-29334200	-0.795730	-0.516337	-1.329707	1.671675	0.828040	0.431015	-1.256633	-1.495587	-1.857380	0.019386	0.646387
chr9:72903200-72903400	-0.618792	0.010597	0.637907	-0.004881	0.958768	0.576442	-0.504305	0.502795	1.110544	1.071848	1.870169
chr2:208787700-208787900	0.719269	0.626681	2.724206	-1.194307	-1.259430	-1.019369	0.397213	-0.183362	1.297946	0.790844	1.870169
chr8:123929900-123930100	0.366974	0.378436	0.942616	-0.418629	1.555485	-0.199736	1.089046	-0.631098	1.113491	0.183516	2.151052
chr8:19265000-19265200	-0.070074	1.245978	0.605475	-1.686952	-0.979992	-0.938439	0.825898	0.444800	-0.279717	-0.512611	0.646387
chr13:69515500-69515700	0.533756	0.542127	-0.957625	-0.544170	-0.699314	0.415432	-1.737631	-1.070251	1.110544	-0.875605	3.093950
chr19:27132200-27132400	-0.804305	0.758329	-0.726938	-0.134809	-0.005161	0.270005	-0.310942	0.374211	-0.279717	-0.378265	-0.742356
chrX:100810700-100810900	1.067965	0.427495	-0.120445	2.060888	-0.909467	0.340694	0.749973	0.214143	-1.669978	1.127650	0.811348
chr14:86828100-86828300	-0.467580	-0.647772	2.570143	1.527547	1.589939	0.431015	-0.270569	-0.544786	-0.279717	0.209017	0.646387
chr16:37942900-37943100	-1.736019	1.397995	0.789952	-0.059584	-1.150207	0.431015	1.325592	1.552233	1.110544	0.813293	-0.742356
chr4:97682800-97683000	-1.231197	1.254530	2.259397	-0.001504	-0.909467	0.340694	1.175199	-0.917613	-0.467119	1.245656	1.705207
chr2:166691000-166691200	-0.635942	-0.708817	0.584205	0.053312	-1.045383	0.415432	0.361226	-0.010458	-1.857380	-0.882803	-0.742356
chr10:55271500-55271700	-0.343112	-0.209634	-1.198783	-0.213943	0.288259	0.431015	1.788807	0.756271	-0.279717	-0.552655	-0.742356
chr8:71984100-71984300	0.098288	-0.610152	-0.560721	-0.470542	-0.970027	0.431015	-1.506656	-1.219969	-0.467119	-0.920291	2.200091
chr5:124278500-124278700	-0.459004	-0.432396	-0.840215	0.015181	0.958768	0.431015	-0.204536	-0.104562	1.110544	0.211746	-1.072278
chr9:122460200-122460400	-1.539916	-0.946814	0.239454	0.896892	-0.682365	0.286732	-1.431006	-1.494783	-0.218381	-1.607720	1.105110
chr21:32729800-32730000	0.731239	-0.159881	0.068175	0.931219	0.554904	0.270005	0.997918	-0.267034	-0.279717	0.260904	0.646387
chr2:18889700-18889900	-1.256923	-1.603389	0.098231	1.130051	0.892729	-0.113490	-1.207853	-0.812891	-0.279717	-0.398486	-0.577395
chr8:132042600-132042800	-0.726109	0.936326	-0.630697	0.454304	-1.100756	0.195267	-0.251583	0.809365	-0.279717	0.027961	-0.742356
chr14:73950700-73950900	0.952072	0.088794	0.398237	-0.236406	-0.909467	0.340694	-0.103533	-1.950495	-0.092315	-0.298021	-0.742356
chr3:196772000-196772200	-1.062834	0.924354	1.048747	0.436931	0.958768	0.270005	2.080838	-0.833671	-0.279717	2.166806	-0.742356
chr2:206749800-206750000	0.623922	0.818365	1.396759	2.257770	-0.071988	-0.777429	-0.803391	0.207368	1.297946	-0.787237	-0.742356
chr12:73105100-73105300	-0.885896	0.024093	-0.283261	-1.016087	-0.005161	0.340694	1.813084	-1.430519	-0.279717	-0.636133	-0.742356
chr2:195426500-195426700	-0.972668	2.176790	0.888522	1.580026	-1.461213	0.034257	0.355315	-0.676632	-0.467119	0.886416	0.481426
chr18:18406000-18406200	0.792285	2.342846	0.798271	-0.705122	0.207450	0.576442	-0.564870	-1.135985	-0.467119	-0.546837	0.811348
chr12:36537100-36537300	-0.438459	0.229880	-1.102921	-0.059584	0.958768	0.415432	0.762446	-0.520224	1.110544	0.588058	0.811348
chr18:76784800-76785000	4.231757	-1.330944	-0.472979	-2.357328	0.511720	-0.349238	-0.777258	-0.532442	-0.279717	0.014084	1.870169
chr6:17695000-17695200	-0.817290	0.013670	-2.168930	-0.053164	-0.910364	0.413219	-0.684342	-0.494052	-0.397912	0.337719	-1.475639
chrX:92071100-92071300	0.356818	-0.951506	0.646008	0.011296	1.949442	-0.203811	0.406102	-1.889405	-0.467119	-0.297072	-0.742356
chr17:4760900-4761100	-0.467580	-0.619071	-1.213997	0.665609	-0.951536	0.431015	0.267437	-1.190661	-2.044781	-0.821660	-0.742356
chr2:33925700-33925900	-0.252945	0.011193	-0.380143	0.567196	0.871223	0.576442	-0.587502	-0.199944	1.110544	1.252884	-0.577395
chr10:76774000-76774200	-0.726109	-1.478455	-0.109099	-0.816892	-0.019335	0.179685	0.932663	-0.590299	1.297946	0.291591	-0.907317
chr9:109605600-109605800	-0.894471	0.192508	-0.433423	0.321476	0.511720	0.431015	-0.407961	0.333343	-0.279717	1.464047	-0.907317
chr13:92438600-92438800	0.649648	-2.048960	-0.796612	-0.529445	-1.352163	0.179685	-1.405909	-0.916942	-0.467119	-0.415787	0.481426
chr7:133123600-133123800	-0.972668	-1.729932	-0.465267	1.122723	0.932863	0.179685	-0.202032	-0.154278	-1.857380	0.114091	1.870169
chr8:49097000-49097200	0.887631	-0.989130	1.104662	2.285711	-0.568585	0.034257	-1.180864	2.017323	-0.279717	1.596599	0.481426
chr11:82895600-82895800	0.623922	1.153632	0.979276	-1.473960	0.462171	0.431015	-0.857668	0.822984	-0.467119	-0.016283	0.481426
chr9:93736900-93737100	0.538692	-1.046045	-0.203336	-0.554673	0.956004	0.527464	-0.119877	2.488351	-0.397912	-0.119779	-0.266742
chr8:137404900-137405100	-0.544862	1.393522	1.700303	0.328167	-1.075344	0.342264	0.173295	2.001646	-0.038850	0.319921	-0.266742
chr4:41063100-41063300	1.172049	-0.585792	-0.048530	1.066093	-1.170154	0.228019	-0.164810	-0.148151	1.113491	0.743421	0.942155
chr5:111221500-111221700	2.229087	-0.480555	1.561609	0.269602	0.017546	0.576442	-0.723784	-1.112503	1.110544	-1.010424	-0.907317
chr20:33596600-33596800	0.275226	-0.725737	-0.615195	0.182957	-0.298773	0.415432	0.944549	-1.798774	-0.467119	-0.635419	0.481426
chr5:41154500-41154700	-1.948277	-0.206600	0.520802	-0.599653	-0.069999	0.576442	0.828088	-1.284506	-1.857380	-0.311517	-0.577395
chr20:27283000-27283200	0.800860	-1.026706	-0.211041	1.395106	1.238207	0.195267	0.068254	0.218173	-0.279717	-0.850264	-1.966138
