boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	count	count	forward_scan	reverse_scan	scan_strand	mismatch	rf_diff
774	chr3	38880000	4317	3	38876253-38876272	38870000	+	38876253	38876272	1	0	9.979012410981985	6.779660036484884	+	0	3.199352374497101
774	chr3	38880000	4318	3	38877260-38877279	38870000	+	38877260	38877279	1	0	9.64170998152511	8.145328875022944	+	0	1.4963811065021666
777	chr3	41620000	4326	3	41618899-41618918	41610000	-	41618899	41618918	1	0	7.462680526797303	9.604646545266792	-	0	2.141966018469489
781	chr3	44630000	4334	4	44620393-44620412	44620000	+	44620393	44620412	1	0	9.264891252614543	8.596682378177045	+	0	0.6682088744374983
782	chr3	44920000	4341	5	44912851-44912870	44910000	-	44912851	44912870	1	0	9.35172174844221	10.916246009605327	-	0	1.5645242611631165
783	chr3	45380000	4347	5	45373391-45373410	45370000	+	45373391	45373410	1	0	9.478506436595385	8.01858680469801	+	0	1.4599196318973746
783	chr3	45380000	4348	5	45375750-45375769	45370000	+	45375750	45375769	1	0	9.556027983249775	8.669177539252006	+	0	0.8868504439977691
783	chr3	45380000	4351	5	45375944-45375963	45370000	+	45375944	45375963	1	0	9.982430871078405	7.803811534939431	+	0	2.178619336138974
785	chr3	47030000	4358	1	47029304-47029323	47020000	+	47029304	47029323	1	0	9.539505555625299	7.566128948703275	+	0	1.9733766069220238
787	chr3	50080000	4364	2	50074237-50074256	50070000	-	50074237	50074256	1	0	8.073266658226036	9.650898545487415	-	0	1.5776318872613793
787	chr3	50080000	4365	2	50077150-50077169	50070000	-	50077150	50077169	1	0	7.663966238624559	11.66580183109869	-	0	4.001835592474132
788	chr3	50910000	4368	1	50906150-50906169	50900000	-	50906150	50906169	1	0	8.527736621201454	11.584168739834539	-	0	3.0564321186330847
789	chr3	51190000	4372	4	51185195-51185214	51180000	+	51185195	51185214	1	0	10.37834023882732	7.059107542147232	+	0	3.3192326966800882
790	chr3	51480000	4376	3	51471291-51471310	51470000	+	51471291	51471310	1	0	10.375091175696415	7.675971650633894	+	0	2.699119525062521
791	chr3	51710000	4381	5	51701469-51701488	51700000	+	51701469	51701488	1	0	10.494609681753467	7.351070418887918	+	0	3.1435392628655485
791	chr3	51710000	4382	5	51704033-51704052	51700000	+	51704033	51704052	1	0	9.496763041352446	7.502181393019631	+	0	1.9945816483328151
791	chr3	51710000	4383	5	51704462-51704481	51700000	-	51704462	51704481	1	0	8.336659165737455	10.101241254098113	-	0	1.7645820883606582
792	chr3	52260000	4388	4	52251380-52251399	52250000	+	52251380	52251399	1	0	10.454511537558957	8.193494703099866	+	0	2.2610168344590917
792	chr3	52260000	4389	4	52254069-52254088	52250000	+	52254069	52254088	1	0	10.801273117613928	7.892196918923384	+	0	2.909076198690544
793	chr3	53020000	4394	1	53014605-53014624	53010000	+	53014605	53014624	1	0	10.310489169422121	7.593752130715859	+	0	2.7167370387062624
794	chr3	53500000	4397	4	53495939-53495958	53490000	+	53495939	53495958	1	0	9.442723081640306	8.059883231513105	+	0	1.3828398501272012
794	chr3	53500000	4398	4	53498233-53498252	53490000	+	53498233	53498252	1	0	10.147076395985014	8.473486565197817	+	0	1.673589830787197
794	chr3	53500000	4399	4	53499302-53499321	53490000	-	53499302	53499321	1	0	8.353530900484213	10.387950722430437	-	0	2.0344198219462246
795	chr3	53740000	4404	3	53735345-53735364	53730000	+	53735345	53735364	1	0	11.429649484832694	9.107518738119452	+	0	2.322130746713242
797	chr3	54800000	4413	9	54791014-54791033	54790000	+	54791014	54791033	1	0	9.467090920907582	7.571948377440213	+	0	1.8951425434673688
797	chr3	54800000	4414	9	54792600-54792619	54790000	+	54792600	54792619	1	0	9.822409856986182	7.218041940813985	+	0	2.6043679161721967
797	chr3	54800000	4417	9	54795996-54796015	54790000	+	54795996	54796015	1	0	12.403088539345378	9.740114321874636	+	0	2.662974217470742
797	chr3	54800000	4418	9	54797392-54797411	54790000	-	54797392	54797411	1	0	7.979709673086365	10.660006308817525	-	0	2.6802966357311604
797	chr3	54800000	4419	9	54798407-54798426	54790000	-	54798407	54798426	1	0	8.418258538095074	9.715930520304074	-	0	1.2976719822089997
797	chr3	54800000	4420	9	54798717-54798736	54790000	-	54798717	54798736	1	0	6.901438686566098	9.607481792434626	-	0	2.7060431058685284
798	chr3	55130000	4423	5	55121731-55121750	55120000	+	55121731	55121750	1	0	9.419817409817256	7.412359334909453	+	0	2.0074580749078024
798	chr3	55130000	4424	5	55127063-55127082	55120000	-	55127063	55127082	1	0	8.69874072686688	9.161620385705593	-	0	0.4628796588387125
798	chr3	55130000	4426	5	55127620-55127639	55120000	+	55127620	55127639	1	0	10.30148556257359	7.915306436157342	+	0	2.3861791264162484
798	chr3	55130000	4427	5	55129078-55129097	55120000	-	55129078	55129097	1	0	8.48107082474446	9.773408984989832	-	0	1.2923381602453716
799	chr3	55380000	4431	5	55373756-55373775	55370000	+	55373756	55373775	1	0	9.511375037984687	8.36991887822185	+	0	1.1414561597628374
799	chr3	55380000	4432	5	55374648-55374667	55370000	+	55374648	55374667	1	0	10.384403798037596	8.346371381146083	+	0	2.0380324168915127
802	chr3	57230000	4444	2	57229831-57229850	57220000	-	57229831	57229850	1	0	7.165999161003805	10.173892308295125	-	0	3.0078931472913197
803	chr3	57460000	4447	2	57456161-57456180	57450000	-	57456161	57456180	1	0	8.156375048757436	9.495631550197494	-	0	1.3392565014400581
803	chr3	57460000	4448	2	57456449-57456468	57450000	+	57456449	57456468	1	0	9.594988969970384	7.5440053196896155	+	0	2.0509836502807683
804	chr3	57850000	4451	3	57843124-57843143	57840000	+	57843124	57843143	1	0	9.677642566274338	7.766503256420293	+	0	1.911139309854045
804	chr3	57850000	4452	3	57843966-57843985	57840000	+	57843966	57843985	1	0	11.1401642534599	8.968996741674863	+	0	2.171167511785038
805	chr3	58160000	4458	5	58151920-58151939	58150000	+	58151920	58151939	1	0	10.148828797681153	9.463181756433134	+	0	0.6856470412480196
805	chr3	58160000	4459	5	58155144-58155163	58150000	+	58155144	58155163	1	0	9.712942977972006	8.612654671395116	+	0	1.1002883065768891
805	chr3	58160000	4460	5	58159607-58159626	58150000	-	58159607	58159626	1	0	8.066931165800565	11.226384518796811	-	0	3.1594533529962465
807	chr3	59080000	4466	7	59071874-59071893	59070000	+	59071874	59071893	1	0	9.171187295066153	8.171847896887076	+	0	0.9993393981790764
807	chr3	59080000	4467	7	59072234-59072253	59070000	-	59072234	59072253	1	0	7.5032163967989485	9.790669885553324	-	0	2.287453488754376
807	chr3	59080000	4468	7	59076596-59076615	59070000	+	59076596	59076615	1	0	9.369298578380512	7.217910461731449	+	0	2.1513881166490627
807	chr3	59080000	4469	7	59077479-59077498	59070000	+	59077479	59077498	1	0	10.332154088494974	7.578702025522341	+	0	2.7534520629726327
807	chr3	59080000	4470	7	59077912-59077931	59070000	+	59077912	59077931	1	0	9.602235236945441	7.3207498408575935	+	0	2.281485396087848
807	chr3	59080000	4471	7	59079461-59079480	59070000	+	59079461	59079480	1	0	11.872447595004202	8.76655232137703	+	0	3.105895273627171
809	chr3	60130000	4479	3	60125282-60125301	60120000	+	60125282	60125301	1	0	9.403178867555441	7.175073777897427	+	0	2.2281050896580146
809	chr3	60130000	4481	3	60129272-60129291	60120000	-	60129272	60129291	1	0	7.7424535385197775	10.070885608462723	-	0	2.328432069942945
810	chr3	60690000	4485	2	60687725-60687744	60680000	+	60687725	60687744	1	0	9.528088331570887	6.660439835393763	+	0	2.8676484961771234
812	chr3	61850000	4492	1	61841911-61841930	61840000	+	61841911	61841930	1	0	9.899130046716296	8.698715113735672	+	0	1.2004149329806246
813	chr3	62200000	4494	3	62192698-62192717	62190000	-	62192698	62192717	1	0	7.072864051954761	9.683035002572247	-	0	2.6101709506174853
813	chr3	62200000	4495	3	62192816-62192835	62190000	+	62192816	62192835	1	0	9.36604092862651	7.756709857549442	+	0	1.6093310710770687
813	chr3	62200000	4496	3	62194795-62194814	62190000	+	62194795	62194814	1	0	9.902225527679967	7.413188375695838	+	0	2.489037151984129
816	chr3	63550000	4506	3	63541483-63541502	63540000	+	63541483	63541502	1	0	9.28980130976338	6.971036245121452	+	0	2.318765064641928
816	chr3	63550000	4507	3	63545820-63545839	63540000	-	63545820	63545839	1	0	7.39534748566863	9.611232530973368	-	0	2.215885045304738
817	chr3	63970000	4512	4	63964086-63964105	63960000	+	63964086	63964105	1	0	10.012859155272327	9.77558362572189	+	0	0.23727552955043762
817	chr3	63970000	4513	4	63964526-63964545	63960000	+	63964526	63964545	1	0	10.46925112016271	8.14022924870132	+	0	2.3290218714613893
818	chr3	64930000	4517	2	64921015-64921034	64920000	-	64921015	64921034	1	0	7.713492144358577	9.101791679819312	-	0	1.3882995354607353
819	chr3	65370000	4522	8	65361008-65361027	65360000	-	65361008	65361027	1	0	7.918445465755824	9.772166933084947	-	0	1.8537214673291222
819	chr3	65370000	4523	8	65361386-65361405	65360000	-	65361386	65361405	1	0	6.848615865880135	9.770537841105542	-	0	2.9219219752254064
819	chr3	65370000	4524	8	65362089-65362108	65360000	+	65362089	65362108	1	0	10.116585856671671	8.336534378143472	+	0	1.7800514785281987
819	chr3	65370000	4525	8	65363915-65363934	65360000	+	65363915	65363934	1	0	9.354729786924999	7.130577739171261	+	0	2.224152047753738
819	chr3	65370000	4526	8	65365281-65365300	65360000	-	65365281	65365300	1	0	8.61694957999132	9.652207597573332	-	0	1.0352580175820112
819	chr3	65370000	4527	8	65367219-65367238	65360000	-	65367219	65367238	1	0	8.096723561311533	9.558341330097011	-	0	1.4616177687854783
819	chr3	65370000	4528	8	65367632-65367651	65360000	+	65367632	65367651	1	0	9.372745806246458	8.04886820589789	+	0	1.3238776003485686
824	chr3	67360000	4545	3	67357549-67357568	67350000	-	67357549	67357568	1	0	8.369128057239992	9.787513958916712	-	0	1.4183859016767197
825	chr3	67620000	4548	1	67614019-67614038	67610000	+	67614019	67614038	1	0	9.323464999929415	8.535715096807806	+	0	0.7877499031216093
826	chr3	68060000	4550	4	68053742-68053761	68050000	-	68053742	68053761	1	0	7.921553716108084	11.003177810254318	-	0	3.0816240941462336
826	chr3	68060000	4551	4	68056531-68056550	68050000	+	68056531	68056550	1	0	11.109762983036822	8.459173818295296	+	0	2.6505891647415254
827	chr3	68580000	4556	2	68576723-68576742	68570000	-	68576723	68576742	1	0	8.505275123206108	9.995473062477554	-	0	1.4901979392714466
827	chr3	68580000	4557	2	68579320-68579339	68570000	-	68579320	68579339	1	0	6.9298622197437245	9.625170240595827	-	0	2.695308020852102
828	chr3	69140000	4564	5	69139595-69139614	69130000	-	69139595	69139614	1	0	7.349199276588882	10.078376732641175	-	0	2.729177456052293
829	chr3	69730000	4568	4	69722161-69722180	69720000	+	69722161	69722180	1	0	9.905144433357567	8.423827068255857	+	0	1.4813173651017095
829	chr3	69730000	4569	4	69724627-69724646	69720000	+	69724627	69724646	1	0	9.304981226176071	8.37621825430921	+	0	0.9287629718668615
830	chr3	69960000	4574	5	69952116-69952135	69950000	-	69952116	69952135	1	0	8.135762804500903	9.8151180671675	-	0	1.679355262666597
833	chr3	73070000	4588	1	73066274-73066293	73060000	+	73066274	73066293	1	0	10.239502520452056	9.424332949952422	+	0	0.8151695704996342
835	chr3	75170000	4591	1	75165117-75165136	75160000	+	75165117	75165136	1	0	9.695733967262004	8.143280822316468	+	0	1.5524531449455363
836	chr3	75510000	4595	5	75504443-75504462	75500000	-	75504443	75504462	1	0	9.37638333072965	10.025140226229473	-	0	0.6487568954998224
836	chr3	75510000	4596	5	75504572-75504591	75500000	+	75504572	75504591	1	0	10.55286170796861	7.673950657616064	+	0	2.8789110503525457
840	chr3	78340000	4612	2	78330353-78330372	78330000	-	78330353	78330372	1	0	7.430338592200947	10.101527430787261	-	0	2.671188838586314
841	chr3	78950000	4617	5	78943592-78943611	78940000	+	78943592	78943611	1	0	9.757486892813198	8.474826999594505	+	0	1.2826598932186926
841	chr3	78950000	4620	5	78948425-78948444	78940000	+	78948425	78948444	1	0	9.826503456703021	7.456369473127797	+	0	2.370133983575224
842	chr3	79210000	4623	6	79200308-79200327	79200000	-	79200308	79200327	1	0	6.824091692250418	9.587960383574668	-	0	2.76386869132425
842	chr3	79210000	4626	6	79205267-79205286	79200000	+	79205267	79205286	1	0	9.567890127080293	8.95446942724924	+	0	0.6134206998310532
845	chr3	80080000	4637	4	80076350-80076369	80070000	-	80076350	80076369	1	0	8.283401396001908	9.439404546550817	-	0	1.1560031505489086
845	chr3	80080000	4638	4	80078926-80078945	80070000	+	80078926	80078945	1	0	9.365641433079693	7.823794997862098	+	0	1.541846435217595
845	chr3	80080000	4639	4	80079950-80079969	80070000	+	80079950	80079969	1	0	10.947444820590569	8.54896548240542	+	0	2.3984793381851492
847	chr3	81950000	4644	3	81942172-81942191	81940000	-	81942172	81942191	1	0	6.817525902693643	9.420930049648398	-	0	2.6034041469547544
847	chr3	81950000	4646	3	81947348-81947367	81940000	-	81947348	81947367	1	0	7.570141724799178	9.390363158192745	-	0	1.8202214333935673
848	chr3	82360000	4649	7	82350511-82350530	82350000	-	82350511	82350530	1	0	7.968236177265402	10.443090227970917	-	0	2.474854050705515
848	chr3	82360000	4654	7	82358106-82358125	82350000	+	82358106	82358125	1	0	9.529784372827827	7.957035016911163	+	0	1.5727493559166632
848	chr3	82360000	4655	7	82358408-82358427	82350000	+	82358408	82358427	1	0	9.823488594433629	9.196543524662975	+	0	0.6269450697706542
849	chr3	82870000	4659	2	82865641-82865660	82860000	+	82865641	82865660	1	0	10.375830738197713	8.48479925843635	+	0	1.891031479761363
850	chr3	83300000	4663	5	83291868-83291887	83290000	-	83291868	83291887	1	0	7.98678577497889	9.555772065097585	-	0	1.568986290118695
850	chr3	83300000	4664	5	83292164-83292183	83290000	-	83292164	83292183	1	0	8.718734520514236	9.231712208392473	-	0	0.5129776878782373
850	chr3	83300000	4666	5	83299371-83299390	83290000	-	83299371	83299390	1	0	7.773175475017297	9.765670497721516	-	0	1.9924950227042189
851	chr3	83780000	4669	4	83771249-83771268	83770000	+	83771249	83771268	1	0	9.511162543741404	6.9802254987315795	+	0	2.530937045009825
851	chr3	83780000	4671	4	83777069-83777088	83770000	-	83777069	83777088	1	0	8.570089963208543	10.830756471253881	-	0	2.260666508045338
851	chr3	83780000	4672	4	83778971-83778990	83770000	-	83778971	83778990	1	0	6.869705163590941	10.15903747782589	-	0	3.289332314234949
853	chr3	84330000	4684	6	84327992-84328011	84320000	-	84327992	84328011	1	0	7.372597480537809	10.231982480919696	-	0	2.859385000381886
854	chr3	84600000	4688	3	84597067-84597086	84590000	-	84597067	84597086	1	0	7.683490176137178	9.922526313429266	-	0	2.2390361372920884
854	chr3	84600000	4689	3	84599571-84599590	84590000	-	84599571	84599590	1	0	8.541236270535336	9.906190273428692	-	0	1.3649540028933558
855	chr3	84930000	4692	2	84922201-84922220	84920000	+	84922201	84922220	1	0	9.966412948016698	7.979693017079574	+	0	1.9867199309371237
856	chr3	85580000	4696	2	85571436-85571455	85570000	-	85571436	85571455	1	0	7.980542833553061	10.613214393765116	-	0	2.6326715602120547
856	chr3	85580000	4697	2	85578480-85578499	85570000	+	85578480	85578499	1	0	9.584926058182383	7.7858234428231	+	0	1.799102615359283
858	chr3	86780000	4702	7	86770060-86770079	86770000	-	86770060	86770079	1	0	6.942013667605319	9.762029254212917	-	0	2.8200155866075987
858	chr3	86780000	4703	7	86772643-86772662	86770000	+	86772643	86772662	1	0	9.67174989346305	7.785960770309458	+	0	1.8857891231535913
858	chr3	86780000	4704	7	86775800-86775819	86770000	+	86775800	86775819	1	0	9.832453613872598	8.400643076320932	+	0	1.4318105375516659
858	chr3	86780000	4705	7	86777713-86777732	86770000	+	86777713	86777732	1	0	9.3032458219705	7.730037593814721	+	0	1.573208228155778
858	chr3	86780000	4706	7	86778337-86778356	86770000	+	86778337	86778356	1	0	9.717444850741757	7.009881636010739	+	0	2.7075632147310174
858	chr3	86780000	4707	7	86779006-86779025	86770000	-	86779006	86779025	1	0	8.649758877805834	9.47645184917975	-	0	0.826692971373916
858	chr3	86780000	4708	7	86779805-86779824	86770000	-	86779805	86779824	1	0	8.489621164483236	10.50446490203991	-	0	2.0148437375566743
860	chr3	87750000	4715	5	87742649-87742668	87740000	+	87742649	87742668	1	0	10.849236687797811	8.050992884355761	+	0	2.79824380344205
860	chr3	87750000	4716	5	87745452-87745471	87740000	+	87745452	87745471	1	0	9.97013630466951	8.963858363116813	+	0	1.0062779415526961
860	chr3	87750000	4717	5	87748558-87748577	87740000	-	87748558	87748577	1	0	8.528781739979586	10.255230079197663	-	0	1.7264483392180772
860	chr3	87750000	4719	5	87749728-87749747	87740000	-	87749728	87749747	1	0	8.443643583266741	10.3530511130809	-	0	1.9094075298141586
862	chr3	88300000	4730	5	88296855-88296874	88290000	-	88296855	88296874	1	0	9.420207394247438	10.140789287726628	-	0	0.7205818934791903
862	chr3	88300000	4731	5	88297354-88297373	88290000	-	88297354	88297373	1	0	8.487004475198844	10.020639347856218	-	0	1.5336348726573732
865	chr3	90220000	4749	4	90212948-90212967	90210000	-	90212948	90212967	1	0	8.98875805344548	9.262350211607716	-	0	0.27359215816223603
866	chr3	90500000	4755	7	90491038-90491057	90490000	+	90491038	90491057	1	0	10.186101831252653	8.0409419465216	+	0	2.1451598847310525
866	chr3	90500000	4756	7	90491150-90491169	90490000	+	90491150	90491169	1	0	10.539129385880006	8.117706464939063	+	0	2.421422920940943
866	chr3	90500000	4759	7	90497124-90497143	90490000	+	90497124	90497143	1	0	9.6201219860783	9.429856556598127	+	0	0.19026542948017244
866	chr3	90500000	4760	7	90498277-90498296	90490000	+	90498277	90498296	1	0	10.168791188920771	7.6759568766635855	+	0	2.4928343122571857
866	chr3	90500000	4761	7	90499750-90499769	90490000	-	90499750	90499769	1	0	9.283939836786827	10.242932014895798	-	0	0.9589921781089714
867	chr3	90730000	4765	6	90722406-90722425	90720000	+	90722406	90722425	1	0	9.786320184787424	8.161821859084876	+	0	1.6244983257025485
867	chr3	90730000	4766	6	90726018-90726037	90720000	-	90726018	90726037	1	0	8.912160457200775	9.62065498065066	-	0	0.7084945234498843
