boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	seq_id	boSCD_m1	dotSCD_m1	dot-score_m1	cross-score_m1	x-score_m1	boSCD_m2	dotSCD_m2	dot-score_m2	cross-score_m2	x-score_m2
1529	chr6	5400000	8790	2	5399454-5399473	5390000	+	5399454	5399473	2470	8.3296875	6.23671875	0.1097442626953125	4.673004150390625e-06	-0.0004024982452392578	9.919921875	7.551171875	0.07601242065429688	0.000773763656616211	0.0006068706512451172
1530	chr6	5620000	8794	3	5617731-5617750	5610000	-	5617731	5617750	2471	0.15303955078125	0.16942138671875	0.16166229248046876	0.0002141892910003662	-7.185935974121093e-05	0.163323974609375	0.21375732421875	0.12200469970703125	0.0004024803638458252	0.0005044341087341309
1530	chr6	5620000	8795	3	5619931-5619950	5610000	-	5619931	5619950	2472	0.389459228515625	0.31993408203125	0.16034469604492188	0.0002262890338897705	-6.358623504638672e-05	0.169342041015625	0.268072509765625	0.12042388916015626	0.00026824474334716795	0.00034065842628479005
1531	chr6	6010000	8798	2	6002286-6002305	6000000	-	6002286	6002305	2473	0.22113037109375	0.20364990234375	0.16146392822265626	0.00020268559455871582	-8.615851402282715e-05	0.1998077392578125	0.15157470703125	0.12166290283203125	0.00036987066268920896	0.0004631996154785156
1531	chr6	6010000	8799	2	6005818-6005837	6000000	+	6005818	6005837	2474	54.3625	51.78125	7.520703125	0.4549560546875	0.61080322265625	35.3765625	40.746875	4.47001953125	0.2796356201171875	0.37293701171875
1532	chr6	6290000	8802	1	6280483-6280502	6280000	+	6280483	6280502	2475	0.195037841796875	0.198284912109375	0.16081008911132813	0.00015676021575927734	-0.0001727759838104248	0.184014892578125	0.192822265625	0.12256317138671875	0.0003843545913696289	0.0004789113998413086
1533	chr6	6900000	8807	4	6897266-6897285	6890000	+	6897266	6897285	2476	0.15718994140625	0.1507293701171875	0.16160507202148439	0.00021432042121887206	-7.840991020202637e-05	0.1751220703125	0.1691558837890625	0.1218505859375	0.00037214159965515137	0.00048131942749023436
1543	chr6	13290000	8852	3	13280120-13280139	13280000	+	13280120	13280139	2477	10.272265625	5.9767578125	0.11570320129394532	4.842877388000488e-05	-0.00035266876220703126	2.11015625	4.0197265625	0.07437934875488281	-0.0006691157817840576	-0.0017247676849365234
1543	chr6	13290000	8853	3	13281045-13281064	13280000	-	13281045	13281064	2478	64.034375	65.65625	14.114453125	0.8039306640625	1.11650390625	48.14375	63.540625	13.95546875	0.7974365234375	1.094384765625
1543	chr6	13290000	8854	3	13287027-13287046	13280000	+	13287027	13287046	2479	45.265625	34.3921875	1.867462158203125	0.10773124694824218	0.1446624755859375	30.334375	26.9015625	1.360614013671875	0.08448333740234375	0.11403274536132812
1547	chr6	15180000	8877	5	15176948-15176967	15170000	-	15176948	15176967	2480	7.7396484375	4.81474609375	0.11839103698730469	-7.320046424865722e-05	-0.0005495071411132813	6.898828125	5.495703125	0.05988388061523438	-0.000689387321472168	-0.0016265034675598145
1550	chr6	17370000	8892	2	17362939-17362958	17360000	+	17362939	17362958	2481	5.858984375	4.73779296875	0.11873970031738282	-8.354783058166504e-05	-0.0006072163581848144	7.42626953125	6.5328125	0.06532135009765624	-0.00042005777359008787	-0.0011581957340240478
1551	chr6	17640000	8896	3	17632500-17632519	17630000	+	17632500	17632519	2482	0.17933349609375	0.20521240234375	0.16197052001953124	0.00020859837532043456	-9.676218032836915e-05	0.15015869140625	0.173480224609375	0.12279815673828125	0.0004164576530456543	0.0005493879318237305
1552	chr6	18090000	8901	1	18087378-18087397	18080000	+	18087378	18087397	2483	50.915625	50.13125	7.0990234375	0.432666015625	0.57957763671875	39.984375	48.475	6.9564453125	0.4115966796875	0.55908203125
1553	chr6	18390000	8903	2	18381549-18381568	18380000	+	18381549	18381568	2484	5.57265625	8.45546875	0.11232872009277343	0.00018352270126342773	-0.00011767148971557617	2.9947265625	3.16083984375	0.08098831176757812	-0.00039522647857666017	-0.001295614242553711
1553	chr6	18390000	8904	2	18388161-18388180	18380000	+	18388161	18388180	2485	0.22677001953125	0.204290771484375	0.16160659790039061	0.00015906691551208495	-0.0001504838466644287	0.14810791015625	0.152935791015625	0.12258148193359375	0.00045114755630493164	0.0005768895149230957
1554	chr6	18860000	8907	4	18854153-18854172	18850000	+	18854153	18854172	2486	0.149658203125	0.17608642578125	0.16186141967773438	0.00019671916961669922	-9.673833847045898e-05	0.160858154296875	0.150494384765625	0.12185211181640625	0.0003693521022796631	0.0004831671714782715
1554	chr6	18860000	8908	4	18854340-18854359	18850000	-	18854340	18854359	2487	0.169317626953125	0.14708251953125	0.16129150390625	0.00020142793655395508	-9.316205978393555e-05	0.267388916015625	0.1582275390625	0.12191925048828126	0.0004207789897918701	0.0005356073379516602
1559	chr6	21220000	8927	3	21212082-21212101	21210000	-	21212082	21212101	2488	0.3969757080078125	0.161737060546875	0.16178817749023439	0.00018545985221862793	-0.00010907053947448731	0.25316162109375	0.141705322265625	0.12251434326171876	0.0004124641418457031	0.0005245208740234375
1559	chr6	21220000	8928	3	21214000-21214019	21210000	-	21214000	21214019	2489	34.33125	33.5921875	2.7392822265625	0.17166748046875	0.22545623779296875	25.7609375	27.28046875	1.93836669921875	0.12962799072265624	0.16889190673828125
1561	chr6	22120000	8935	3	22117828-22117847	22110000	-	22117828	22117847	2490	0.176165771484375	0.1484130859375	0.16120529174804688	0.0001992940902709961	-9.863972663879395e-05	0.15029296875	0.149847412109375	0.1218658447265625	0.0003670334815979004	0.00048393607139587405
1563	chr6	22970000	8942	5	22961732-22961751	22960000	-	22961732	22961751	2491	0.177178955078125	0.158740234375	0.16097640991210938	0.00020774006843566896	-9.456276893615723e-05	0.1523193359375	0.1762451171875	0.1226104736328125	0.0004199624061584473	0.0005549788475036621
1563	chr6	22970000	8944	5	22967096-22967115	22960000	+	22967096	22967115	2492	0.28887939453125	0.33955078125	0.16001968383789061	0.00013622045516967774	-0.00019043684005737305	0.30570068359375	0.33145751953125	0.11972198486328126	0.00021263360977172852	0.0002200603485107422
1563	chr6	22970000	8945	5	22967982-22968001	22960000	+	22967982	22968001	2493	0.260113525390625	0.29796142578125	0.16108474731445313	0.00016316771507263184	-0.00012848377227783203	0.2157958984375	0.18131103515625	0.12201690673828125	0.00035209059715271	0.0004439592361450195
1563	chr6	22970000	8946	5	22968316-22968335	22960000	-	22968316	22968335	2494	12.581640625	7.4544921875	0.11373291015625	0.0003025293350219727	6.723403930664062e-05	10.596875	7.76796875	0.06590728759765625	-4.785060882568359e-05	-0.0004605293273925781
1564	chr6	23220000	8949	2	23216690-23216709	23210000	-	23216690	23216709	2495	0.1345977783203125	0.1393707275390625	0.16159286499023437	0.00019362568855285645	-0.00011661648750305176	0.12740631103515626	0.130517578125	0.12254791259765625	0.0003962099552154541	0.0005171775817871093
1568	chr6	24970000	8969	2	24968708-24968727	24960000	-	24968708	24968727	2496	0.3673095703125	0.28699951171875	0.15953903198242186	0.00018279552459716798	-0.00014559626579284667	0.482080078125	0.41719970703125	0.11968231201171875	0.0002812981605529785	0.0002812385559082031
1573	chr6	28420000	8984	3	28418682-28418701	28410000	-	28418682	28418701	2497	0.350439453125	0.27261962890625	0.1609405517578125	0.00022377371788024903	-7.793903350830078e-05	0.25546875	0.2466552734375	0.1233001708984375	0.0004727780818939209	0.0005725204944610595
1574	chr6	28910000	8989	3	28909576-28909595	28900000	-	28909576	28909595	2498	0.153839111328125	0.17398681640625	0.16126022338867188	0.0002209961414337158	-6.732344627380371e-05	0.1601898193359375	0.20177001953125	0.12234649658203126	0.000399625301361084	0.0005219578742980957
1576	chr6	29690000	8999	6	29688660-29688679	29680000	+	29688660	29688679	2499	0.409033203125	0.3753662109375	0.16138992309570313	9.751319885253906e-05	-0.00027006268501281736	0.43485107421875	0.39111328125	0.1247833251953125	0.0005118668079376221	0.0005513489246368408
1577	chr6	30400000	9005	10	30390863-30390882	30390000	-	30390863	30390882	2500	2.603271484375	1.632177734375	0.15002517700195311	-7.846355438232422e-05	-0.00043855905532836915	1.2556640625	2.442724609375	0.10277938842773438	-3.740787506103516e-05	-0.0005050420761108399
1578	chr6	31050000	9018	5	31045975-31045994	31040000	-	31045975	31045994	2501	2.53828125	2.175830078125	0.14221649169921874	-9.715557098388672e-07	-0.0003569364547729492	1.196923828125	2.165625	0.09709701538085938	-0.00015625953674316406	-0.0008741378784179688
1578	chr6	31050000	9019	5	31048987-31049006	31040000	+	31048987	31049006	2502	0.1556396484375	0.149322509765625	0.16136550903320312	0.00022884607315063477	-6.808638572692871e-05	0.15001220703125	0.1708160400390625	0.12315521240234376	0.0004338681697845459	0.0005681157112121582
1580	chr6	31670000	9024	9	31660495-31660514	31660000	-	31660495	31660514	2503	0.212982177734375	0.167840576171875	0.16162338256835937	0.0002070903778076172	-8.290410041809083e-05	0.1923614501953125	0.163385009765625	0.12165374755859375	0.00035657882690429685	0.000434267520904541
1580	chr6	31670000	9025	9	31660939-31660958	31660000	+	31660939	31660958	2504	65.1625	69.121875	15.853125	0.8850341796875	1.239599609375	49.646875	60.046875	11.812109375	0.6919677734375	0.94140625
1580	chr6	31670000	9026	9	31663833-31663852	31660000	-	31663833	31663852	2505	0.2029296875	0.1603240966796875	0.16102066040039062	0.0002126932144165039	-8.036494255065918e-05	0.1844696044921875	0.17279052734375	0.12127685546875	0.00035321712493896484	0.000440680980682373
1580	chr6	31670000	9027	9	31664645-31664664	31660000	+	31664645	31664664	2506	55.853125	54.828125	9.4072265625	0.56275634765625	0.763671875	40.1734375	48.721875	7.902734375	0.48919677734375	0.6529541015625
1580	chr6	31670000	9028	9	31666230-31666249	31660000	-	31666230	31666249	2507	14.0609375	10.70234375	0.1415435791015625	0.0030517816543579102	0.0037566184997558593	11.222265625	10.883203125	0.14423828125	0.006220245361328125	0.007945799827575683
1581	chr6	32800000	9035	5	32790520-32790539	32790000	-	32790520	32790539	2508	0.30068359375	0.3837158203125	0.15986251831054688	0.00013510584831237792	-0.00017772316932678222	0.2864990234375	0.293609619140625	0.11986541748046875	0.00026572346687316897	0.000318753719329834
1581	chr6	32800000	9036	5	32793454-32793473	32790000	+	32793454	32793473	2509	0.29056396484375	0.3076416015625	0.15962295532226561	9.050965309143066e-05	-0.00027725696563720705	0.223724365234375	0.25408935546875	0.12125396728515625	0.00031871199607849123	0.00037515759468078615
1581	chr6	32800000	9037	5	32795111-32795130	32790000	-	32795111	32795130	2510	0.6149658203125	0.48983154296875	0.15782623291015624	0.00011318325996398926	-0.00021517276763916016	0.3966796875	0.38758544921875	0.12049102783203125	0.00032052993774414065	0.00036568045616149905
1581	chr6	32800000	9038	5	32796070-32796089	32790000	+	32796070	32796089	2511	0.7964599609375	0.4592529296875	0.15861053466796876	0.0001670360565185547	-0.00013211965560913085	1.1007080078125	0.6893798828125	0.11792449951171875	0.000299149751663208	0.00022345781326293945
1581	chr6	32800000	9039	5	32798995-32799014	32790000	-	32798995	32799014	2512	0.206976318359375	0.172430419921875	0.16178741455078124	0.000181424617767334	-0.00012646317481994628	0.1652587890625	0.138470458984375	0.12210845947265625	0.00037811994552612306	0.0004792213439941406
1583	chr6	33990000	9047	6	33981884-33981903	33980000	-	33981884	33981903	2513	0.261480712890625	0.29171142578125	0.15973129272460937	0.00014632940292358398	-0.00017619729042053222	0.177813720703125	0.1877197265625	0.12175445556640625	0.00037442445755004884	0.00045396089553833007
1583	chr6	33990000	9048	6	33983795-33983814	33980000	+	33983795	33983814	2514	0.6921875	0.4796142578125	0.15877227783203124	0.00015553832054138184	-0.0001339435577392578	0.4891845703125	0.480615234375	0.1170166015625	0.00021439790725708008	0.00016304850578308105
1583	chr6	33990000	9050	6	33985004-33985023	33980000	-	33985004	33985023	2515	0.23896484375	0.195294189453125	0.16125869750976562	0.000187605619430542	-0.00011197328567504882	0.135443115234375	0.16895751953125	0.12103729248046875	0.0003163278102874756	0.0003867030143737793
1584	chr6	34280000	9055	6	34273097-34273116	34270000	+	34273097	34273116	2516	0.193408203125	0.159649658203125	0.16138076782226562	0.00021219253540039062	-8.284449577331544e-05	0.1944366455078125	0.1774993896484375	0.12300262451171876	0.00048035383224487305	0.000606989860534668
1584	chr6	34280000	9056	6	34273287-34273306	34270000	+	34273287	34273306	2517	0.322833251953125	0.21929931640625	0.1604949951171875	0.0001543283462524414	-0.00017802119255065917	0.193280029296875	0.182012939453125	0.1217681884765625	0.00035079121589660646	0.0004629731178283691
1584	chr6	34280000	9060	6	34279400-34279419	34270000	+	34279400	34279419	2518	0.427362060546875	0.4041748046875	0.15914535522460938	0.00014130473136901854	-0.00015431642532348633	0.319091796875	0.349365234375	0.118194580078125	0.00019417405128479003	0.00018421411514282226
1585	chr6	34480000	9063	2	34471576-34471595	34470000	-	34471576	34471595	2519	0.7375244140625	0.6545166015625	0.15813217163085938	8.162856101989746e-05	-0.0002343595027923584	0.3473388671875	0.54285888671875	0.11801605224609375	0.00013650059700012206	0.00010021328926086426
1586	chr6	35260000	9067	4	35250009-35250028	35250000	+	35250009	35250028	2520	0.157244873046875	0.162554931640625	0.16154861450195312	0.0002242147922515869	-6.771087646484375e-05	0.158782958984375	0.15926513671875	0.12237396240234374	0.000411754846572876	0.0005303263664245605
1586	chr6	35260000	9068	4	35252584-35252603	35250000	+	35252584	35252603	2521	50.775	50.28125	7.7888671875	0.47860107421875	0.64097900390625	41.0	47.81875	8.3275390625	0.51798095703125	0.690185546875
1586	chr6	35260000	9069	4	35254584-35254603	35250000	-	35254584	35254603	2522	0.27916259765625	0.245458984375	0.16153182983398437	0.0002764284610748291	6.335973739624023e-06	0.19588623046875	0.2325439453125	0.12239990234375	0.0004180431365966797	0.0005423784255981446
1589	chr6	37050000	9081	5	37045444-37045463	37040000	-	37045444	37045463	2523	0.2712890625	0.245263671875	0.1600189208984375	0.00017441511154174804	-0.00015777349472045898	0.2744384765625	0.2189208984375	0.1235107421875	0.0004679858684539795	0.0005609393119812012
1589	chr6	37050000	9082	5	37046360-37046379	37040000	-	37046360	37046379	2524	62.55625	67.625	14.329296875	0.8115234375	1.12685546875	47.83125	50.590625	8.0560546875	0.47584228515625	0.645947265625
1593	chr6	38630000	9099	5	38622450-38622469	38620000	-	38622450	38622469	2525	0.23482666015625	0.190301513671875	0.16061630249023437	0.00019852519035339354	-9.865760803222657e-05	0.152667236328125	0.185107421875	0.12102508544921875	0.0003154575824737549	0.0003963351249694824
1593	chr6	38630000	9101	5	38624461-38624480	38620000	-	38624461	38624480	2526	0.30714111328125	0.3351318359375	0.16020584106445312	0.00015646815299987792	-0.00014452338218688964	0.197723388671875	0.26964111328125	0.12080535888671876	0.00029135942459106444	0.0003419637680053711
1593	chr6	38630000	9102	5	38626852-38626871	38620000	+	38626852	38626871	2527	0.52607421875	0.393310546875	0.15944900512695312	0.00019698143005371095	-0.00010091662406921386	0.43001708984375	0.237957763671875	0.12046356201171875	0.0003029167652130127	0.0003945112228393555
1595	chr6	39580000	9112	4	39574189-39574208	39570000	+	39574189	39574208	2528	2.092236328125	1.82470703125	0.1466968536376953	0.00015928149223327638	-0.00017297863960266113	1.80927734375	1.62216796875	0.101715087890625	-0.00017637014389038086	-0.0008086204528808594
1595	chr6	39580000	9113	4	39574687-39574706	39570000	-	39574687	39574706	2529	0.360467529296875	0.37178955078125	0.15973281860351562	7.485747337341309e-05	-0.0002826809883117676	0.26099853515625	0.27794189453125	0.12117919921875	0.0003442943096160889	0.0003758549690246582
1595	chr6	39580000	9114	4	39577714-39577733	39570000	-	39577714	39577733	2530	0.24317626953125	0.24962158203125	0.16079635620117189	0.00015072822570800782	-0.0001761019229888916	0.202081298828125	0.30986328125	0.11916351318359375	0.00018231868743896485	0.00019189119338989258
