experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
9636	chr2	118638274	118638293	+	48.7	<>	3	20	54
9637	chr15	32766466	32766485	-	48.47	<>	3	20	54
9638	chr1	21411386	21411405	+	48.44	<>	3	20	54
9639	chr6	43686121	43686140	+	48.3	<>	3	20	54
9640	chr13	30260113	30260132	-	48.25	<>	3	20	54
9641	chr9	60245108	60245127	+	47.97	<>	3	20	54
9642	chr1	103799500	103799519	+	47.94	<>	3	20	54
9643	chr7	86211545	86211564	-	47.94	<>	3	20	54
9644	chr11	40149490	40149509	-	47.47	<>	3	20	54
9645	chr11	25862970	25862989	-	47.2	<>	3	20	54
9646	chr16	72218208	72218227	+	47.12	<>	3	20	54
9647	chr15	44836383	44836402	+	47.12	<>	3	20	54
9648	chr16	64748436	64748455	-	47.0	<>	3	20	54
9649	chr3	14679375	14679394	+	46.8	<>	3	20	54
9650	chr17	86906315	86906334	-	46.8	<>	3	20	54
9651	chr18	57976796	57976815	+	46.8	<>	3	20	54
9652	chr6	13281045	13281064	-	46.75	<>	3	20	54
9653	chr12	17554309	17554328	-	46.62	<>	3	20	54
9654	chr3	68056531	68056550	+	46.62	<>	3	20	54
9655	chr3	9711102	9711121	+	46.56	<>	3	20	54
9656	chr16	37109440	37109459	+	46.34	<>	3	20	54
9657	chr16	96671788	96671807	-	46.06	<>	3	20	54
9658	chr3	153655299	153655318	-	46.06	<>	3	20	54
9659	chr18	58481865	58481884	-	45.88	<>	3	20	54
9660	chr7	125393828	125393847	-	45.75	<>	3	20	54
9661	chr16	25349805	25349824	-	45.62	<>	3	20	54
9662	chr4	74231656	74231675	-	45.38	<>	3	20	54
9663	chr4	74231658	74231677	+	45.22	<>	3	20	54
9664	chr13	89543209	89543228	-	45.2	<>	3	20	54
9665	chr1	179477243	179477262	-	45.0	<>	3	20	54
9666	chr4	127368529	127368548	+	44.75	<>	3	20	54
9667	chr3	25220803	25220822	-	44.62	<>	3	20	54
9668	chr12	41487217	41487236	-	44.56	<>	3	20	54
9669	chr14	102510621	102510640	-	44.4	<>	3	20	54
9670	chr4	25180062	25180081	-	44.38	<>	3	20	54
9671	chr3	31146116	31146135	+	44.2	<>	3	20	54
9672	chr16	58299639	58299658	+	44.12	<>	3	20	54
9673	chr5	16309782	16309801	+	43.94	<>	3	20	54
9674	chr7	118102436	118102455	-	43.88	<>	3	20	54
9675	chr5	16309780	16309799	-	43.75	<>	3	20	54
9676	chr13	51830906	51830925	+	43.62	<>	3	20	54
9677	chr6	100882571	100882590	+	43.6	<>	3	20	54
9678	chr1	54381456	54381475	-	43.56	<>	3	20	54
9679	chr7	143153991	143154010	+	43.38	<>	3	20	54
9680	chr9	122729740	122729759	-	43.3	<>	3	20	54
9681	chr2	113494885	113494904	+	43.2	<>	3	20	54
9682	chr13	113877596	113877615	+	43.12	<>	3	20	54
9683	chr12	74013946	74013965	-	43.12	<>	3	20	54
9684	chr1	120586652	120586671	+	43.1	<>	3	20	54
9685	chr17	42603598	42603617	-	43.06	<>	3	20	54
9686	chr8	50293731	50293750	-	42.88	<>	3	20	54
9687	chr1	5905000	5905019	-	42.8	<>	3	20	54
9688	chr16	27468962	27468981	+	42.75	<>	3	20	54
9689	chr15	70921072	70921091	-	42.62	<>	3	20	54
9690	chr8	91797706	91797725	+	42.6	<>	3	20	54
9691	chr3	80079950	80079969	+	42.5	<>	3	20	54
9692	chr18	16211890	16211909	-	42.47	<>	3	20	54
9693	chr3	113080921	113080940	-	42.47	<>	3	20	54
9694	chr2	17415562	17415581	-	42.34	<>	3	20	54
9695	chr7	49121484	49121503	-	42.3	<>	3	20	54
9696	chr18	16211892	16211911	+	42.3	<>	3	20	54
9697	chr8	26184368	26184387	+	42.22	<>	3	20	54
9698	chr2	37815860	37815879	+	42.2	<>	3	20	54
9699	chr6	6005818	6005837	+	42.06	<>	3	20	54
9700	chr12	35192361	35192380	+	53.78	<>	4	20	54
9701	chr2	48886252	48886271	-	53.7	<>	4	20	54
9702	chr12	35192359	35192378	-	53.66	<>	4	20	54
9703	chr8	102781112	102781131	-	53.5	<>	4	20	54
9704	chr5	49961991	49962010	-	53.3	<>	4	20	54
9705	chr9	26776356	26776375	-	53.12	<>	4	20	54
9706	chr9	51152589	51152608	-	53.06	<>	4	20	54
9707	chr8	58566264	58566283	+	52.88	<>	4	20	54
9708	chr12	40837731	40837750	+	52.84	<>	4	20	54
9709	chr8	36523116	36523135	-	52.5	<>	4	20	54
9710	chr6	101261721	101261740	-	52.5	<>	4	20	54
9711	chr11	57467954	57467973	-	52.38	<>	4	20	54
9712	chr4	70621534	70621553	-	52.28	<>	4	20	54
9713	chr2	101905952	101905971	+	52.25	<>	4	20	54
9714	chr13	19698902	19698921	+	51.94	<>	4	20	54
9715	chr16	13117402	13117421	+	51.94	<>	4	20	54
9716	chr9	63136044	63136063	+	51.75	<>	4	20	54
9717	chr12	92303369	92303388	+	51.62	<>	4	20	54
9718	chr11	31949597	31949616	-	51.56	<>	4	20	54
9719	chr9	49494116	49494135	+	51.2	<>	4	20	54
9720	chr12	17554295	17554314	+	51.2	<>	4	20	54
9721	chr9	88222169	88222188	-	51.16	<>	4	20	54
9722	chr1	55404542	55404561	+	51.12	<>	4	20	54
9723	chr12	57825931	57825950	+	51.06	<>	4	20	54
9724	chr3	57843966	57843985	+	50.94	<>	4	20	54
9725	chr16	22564764	22564783	+	50.8	<>	4	20	54
9726	chr7	132213675	132213694	-	50.6	<>	4	20	54
9727	chr16	72215914	72215933	-	50.38	<>	4	20	54
9728	chr18	16217031	16217050	+	50.2	<>	4	20	54
9729	chr11	113165297	113165316	-	50.12	<>	4	20	54
9730	chr14	34810922	34810941	+	49.88	<>	4	20	54
9731	chr17	83271677	83271696	+	49.25	<>	4	20	54
9732	chr12	78056172	78056191	+	49.12	<>	4	20	54
9733	chr16	89765679	89765698	-	49.0	<>	4	20	54
9734	chr13	112264852	112264871	-	48.94	<>	4	20	54
9735	chr13	112264855	112264874	-	48.88	<>	4	20	54
9736	chr2	118638274	118638293	+	48.7	<>	4	20	54
9737	chr15	32766466	32766485	-	48.47	<>	4	20	54
9738	chr1	21411386	21411405	+	48.44	<>	4	20	54
9739	chr6	43686121	43686140	+	48.3	<>	4	20	54
9740	chr13	30260113	30260132	-	48.25	<>	4	20	54
9741	chr9	60245108	60245127	+	47.97	<>	4	20	54
9742	chr1	103799500	103799519	+	47.94	<>	4	20	54
9743	chr7	86211545	86211564	-	47.94	<>	4	20	54
9744	chr11	40149490	40149509	-	47.47	<>	4	20	54
9745	chr11	25862970	25862989	-	47.2	<>	4	20	54
9746	chr16	72218208	72218227	+	47.12	<>	4	20	54
9747	chr15	44836383	44836402	+	47.12	<>	4	20	54
9748	chr16	64748436	64748455	-	47.0	<>	4	20	54
9749	chr3	14679375	14679394	+	46.8	<>	4	20	54
9750	chr17	86906315	86906334	-	46.8	<>	4	20	54
9751	chr18	57976796	57976815	+	46.8	<>	4	20	54
9752	chr6	13281045	13281064	-	46.75	<>	4	20	54
9753	chr12	17554309	17554328	-	46.62	<>	4	20	54
9754	chr3	68056531	68056550	+	46.62	<>	4	20	54
9755	chr3	9711102	9711121	+	46.56	<>	4	20	54
9756	chr16	37109440	37109459	+	46.34	<>	4	20	54
9757	chr16	96671788	96671807	-	46.06	<>	4	20	54
9758	chr3	153655299	153655318	-	46.06	<>	4	20	54
9759	chr18	58481865	58481884	-	45.88	<>	4	20	54
9760	chr7	125393828	125393847	-	45.75	<>	4	20	54
9761	chr16	25349805	25349824	-	45.62	<>	4	20	54
9762	chr4	74231656	74231675	-	45.38	<>	4	20	54
9763	chr4	74231658	74231677	+	45.22	<>	4	20	54
9764	chr13	89543209	89543228	-	45.2	<>	4	20	54
9765	chr1	179477243	179477262	-	45.0	<>	4	20	54
9766	chr4	127368529	127368548	+	44.75	<>	4	20	54
9767	chr3	25220803	25220822	-	44.62	<>	4	20	54
9768	chr12	41487217	41487236	-	44.56	<>	4	20	54
9769	chr14	102510621	102510640	-	44.4	<>	4	20	54
9770	chr4	25180062	25180081	-	44.38	<>	4	20	54
9771	chr3	31146116	31146135	+	44.2	<>	4	20	54
9772	chr16	58299639	58299658	+	44.12	<>	4	20	54
9773	chr5	16309782	16309801	+	43.94	<>	4	20	54
9774	chr7	118102436	118102455	-	43.88	<>	4	20	54
9775	chr5	16309780	16309799	-	43.75	<>	4	20	54
9776	chr13	51830906	51830925	+	43.62	<>	4	20	54
9777	chr6	100882571	100882590	+	43.6	<>	4	20	54
9778	chr1	54381456	54381475	-	43.56	<>	4	20	54
9779	chr7	143153991	143154010	+	43.38	<>	4	20	54
9780	chr9	122729740	122729759	-	43.3	<>	4	20	54
9781	chr2	113494885	113494904	+	43.2	<>	4	20	54
9782	chr13	113877596	113877615	+	43.12	<>	4	20	54
9783	chr12	74013946	74013965	-	43.12	<>	4	20	54
9784	chr1	120586652	120586671	+	43.1	<>	4	20	54
9785	chr17	42603598	42603617	-	43.06	<>	4	20	54
9786	chr8	50293731	50293750	-	42.88	<>	4	20	54
9787	chr1	5905000	5905019	-	42.8	<>	4	20	54
9788	chr16	27468962	27468981	+	42.75	<>	4	20	54
9789	chr15	70921072	70921091	-	42.62	<>	4	20	54
9790	chr8	91797706	91797725	+	42.6	<>	4	20	54
9791	chr3	80079950	80079969	+	42.5	<>	4	20	54
9792	chr18	16211890	16211909	-	42.47	<>	4	20	54
9793	chr3	113080921	113080940	-	42.47	<>	4	20	54
9794	chr2	17415562	17415581	-	42.34	<>	4	20	54
9795	chr7	49121484	49121503	-	42.3	<>	4	20	54
9796	chr18	16211892	16211911	+	42.3	<>	4	20	54
9797	chr8	26184368	26184387	+	42.22	<>	4	20	54
9798	chr2	37815860	37815879	+	42.2	<>	4	20	54
9799	chr6	6005818	6005837	+	42.06	<>	4	20	54
9800	chr12	35192361	35192380	+	53.78	<>	3	20	56
9801	chr2	48886252	48886271	-	53.7	<>	3	20	56
9802	chr12	35192359	35192378	-	53.66	<>	3	20	56
9803	chr8	102781112	102781131	-	53.5	<>	3	20	56
9804	chr5	49961991	49962010	-	53.3	<>	3	20	56
9805	chr9	26776356	26776375	-	53.12	<>	3	20	56
9806	chr9	51152589	51152608	-	53.06	<>	3	20	56
9807	chr8	58566264	58566283	+	52.88	<>	3	20	56
9808	chr12	40837731	40837750	+	52.84	<>	3	20	56
9809	chr8	36523116	36523135	-	52.5	<>	3	20	56
9810	chr6	101261721	101261740	-	52.5	<>	3	20	56
9811	chr11	57467954	57467973	-	52.38	<>	3	20	56
9812	chr4	70621534	70621553	-	52.28	<>	3	20	56
9813	chr2	101905952	101905971	+	52.25	<>	3	20	56
9814	chr13	19698902	19698921	+	51.94	<>	3	20	56
9815	chr16	13117402	13117421	+	51.94	<>	3	20	56
9816	chr9	63136044	63136063	+	51.75	<>	3	20	56
9817	chr12	92303369	92303388	+	51.62	<>	3	20	56
9818	chr11	31949597	31949616	-	51.56	<>	3	20	56
9819	chr9	49494116	49494135	+	51.2	<>	3	20	56
9820	chr12	17554295	17554314	+	51.2	<>	3	20	56
9821	chr9	88222169	88222188	-	51.16	<>	3	20	56
9822	chr1	55404542	55404561	+	51.12	<>	3	20	56
9823	chr12	57825931	57825950	+	51.06	<>	3	20	56
9824	chr3	57843966	57843985	+	50.94	<>	3	20	56
9825	chr16	22564764	22564783	+	50.8	<>	3	20	56
9826	chr7	132213675	132213694	-	50.6	<>	3	20	56
9827	chr16	72215914	72215933	-	50.38	<>	3	20	56
9828	chr18	16217031	16217050	+	50.2	<>	3	20	56
9829	chr11	113165297	113165316	-	50.12	<>	3	20	56
9830	chr14	34810922	34810941	+	49.88	<>	3	20	56
9831	chr17	83271677	83271696	+	49.25	<>	3	20	56
9832	chr12	78056172	78056191	+	49.12	<>	3	20	56
9833	chr16	89765679	89765698	-	49.0	<>	3	20	56
9834	chr13	112264852	112264871	-	48.94	<>	3	20	56
9835	chr13	112264855	112264874	-	48.88	<>	3	20	56
9836	chr2	118638274	118638293	+	48.7	<>	3	20	56
9837	chr15	32766466	32766485	-	48.47	<>	3	20	56
9838	chr1	21411386	21411405	+	48.44	<>	3	20	56
9839	chr6	43686121	43686140	+	48.3	<>	3	20	56
9840	chr13	30260113	30260132	-	48.25	<>	3	20	56
9841	chr9	60245108	60245127	+	47.97	<>	3	20	56
9842	chr1	103799500	103799519	+	47.94	<>	3	20	56
9843	chr7	86211545	86211564	-	47.94	<>	3	20	56
9844	chr11	40149490	40149509	-	47.47	<>	3	20	56
9845	chr11	25862970	25862989	-	47.2	<>	3	20	56
9846	chr16	72218208	72218227	+	47.12	<>	3	20	56
9847	chr15	44836383	44836402	+	47.12	<>	3	20	56
9848	chr16	64748436	64748455	-	47.0	<>	3	20	56
9849	chr3	14679375	14679394	+	46.8	<>	3	20	56
9850	chr17	86906315	86906334	-	46.8	<>	3	20	56
9851	chr18	57976796	57976815	+	46.8	<>	3	20	56
9852	chr6	13281045	13281064	-	46.75	<>	3	20	56
9853	chr12	17554309	17554328	-	46.62	<>	3	20	56
9854	chr3	68056531	68056550	+	46.62	<>	3	20	56
9855	chr3	9711102	9711121	+	46.56	<>	3	20	56
9856	chr16	37109440	37109459	+	46.34	<>	3	20	56
9857	chr16	96671788	96671807	-	46.06	<>	3	20	56
9858	chr3	153655299	153655318	-	46.06	<>	3	20	56
9859	chr18	58481865	58481884	-	45.88	<>	3	20	56
9860	chr7	125393828	125393847	-	45.75	<>	3	20	56
9861	chr16	25349805	25349824	-	45.62	<>	3	20	56
9862	chr4	74231656	74231675	-	45.38	<>	3	20	56
9863	chr4	74231658	74231677	+	45.22	<>	3	20	56
9864	chr13	89543209	89543228	-	45.2	<>	3	20	56
9865	chr1	179477243	179477262	-	45.0	<>	3	20	56
9866	chr4	127368529	127368548	+	44.75	<>	3	20	56
9867	chr3	25220803	25220822	-	44.62	<>	3	20	56
9868	chr12	41487217	41487236	-	44.56	<>	3	20	56
9869	chr14	102510621	102510640	-	44.4	<>	3	20	56
9870	chr4	25180062	25180081	-	44.38	<>	3	20	56
9871	chr3	31146116	31146135	+	44.2	<>	3	20	56
9872	chr16	58299639	58299658	+	44.12	<>	3	20	56
9873	chr5	16309782	16309801	+	43.94	<>	3	20	56
9874	chr7	118102436	118102455	-	43.88	<>	3	20	56
9875	chr5	16309780	16309799	-	43.75	<>	3	20	56
9876	chr13	51830906	51830925	+	43.62	<>	3	20	56
9877	chr6	100882571	100882590	+	43.6	<>	3	20	56
9878	chr1	54381456	54381475	-	43.56	<>	3	20	56
9879	chr7	143153991	143154010	+	43.38	<>	3	20	56
9880	chr9	122729740	122729759	-	43.3	<>	3	20	56
9881	chr2	113494885	113494904	+	43.2	<>	3	20	56
9882	chr13	113877596	113877615	+	43.12	<>	3	20	56
9883	chr12	74013946	74013965	-	43.12	<>	3	20	56
9884	chr1	120586652	120586671	+	43.1	<>	3	20	56
9885	chr17	42603598	42603617	-	43.06	<>	3	20	56
9886	chr8	50293731	50293750	-	42.88	<>	3	20	56
9887	chr1	5905000	5905019	-	42.8	<>	3	20	56
9888	chr16	27468962	27468981	+	42.75	<>	3	20	56
9889	chr15	70921072	70921091	-	42.62	<>	3	20	56
9890	chr8	91797706	91797725	+	42.6	<>	3	20	56
9891	chr3	80079950	80079969	+	42.5	<>	3	20	56
9892	chr18	16211890	16211909	-	42.47	<>	3	20	56
9893	chr3	113080921	113080940	-	42.47	<>	3	20	56
9894	chr2	17415562	17415581	-	42.34	<>	3	20	56
9895	chr7	49121484	49121503	-	42.3	<>	3	20	56
9896	chr18	16211892	16211911	+	42.3	<>	3	20	56
9897	chr8	26184368	26184387	+	42.22	<>	3	20	56
9898	chr2	37815860	37815879	+	42.2	<>	3	20	56
9899	chr6	6005818	6005837	+	42.06	<>	3	20	56
9900	chr12	35192361	35192380	+	53.78	<>	4	20	56
9901	chr2	48886252	48886271	-	53.7	<>	4	20	56
9902	chr12	35192359	35192378	-	53.66	<>	4	20	56
9903	chr8	102781112	102781131	-	53.5	<>	4	20	56
9904	chr5	49961991	49962010	-	53.3	<>	4	20	56
9905	chr9	26776356	26776375	-	53.12	<>	4	20	56
9906	chr9	51152589	51152608	-	53.06	<>	4	20	56
9907	chr8	58566264	58566283	+	52.88	<>	4	20	56
9908	chr12	40837731	40837750	+	52.84	<>	4	20	56
9909	chr8	36523116	36523135	-	52.5	<>	4	20	56
9910	chr6	101261721	101261740	-	52.5	<>	4	20	56
9911	chr11	57467954	57467973	-	52.38	<>	4	20	56
9912	chr4	70621534	70621553	-	52.28	<>	4	20	56
9913	chr2	101905952	101905971	+	52.25	<>	4	20	56
9914	chr13	19698902	19698921	+	51.94	<>	4	20	56
9915	chr16	13117402	13117421	+	51.94	<>	4	20	56
9916	chr9	63136044	63136063	+	51.75	<>	4	20	56
9917	chr12	92303369	92303388	+	51.62	<>	4	20	56
9918	chr11	31949597	31949616	-	51.56	<>	4	20	56
9919	chr9	49494116	49494135	+	51.2	<>	4	20	56
9920	chr12	17554295	17554314	+	51.2	<>	4	20	56
9921	chr9	88222169	88222188	-	51.16	<>	4	20	56
9922	chr1	55404542	55404561	+	51.12	<>	4	20	56
9923	chr12	57825931	57825950	+	51.06	<>	4	20	56
9924	chr3	57843966	57843985	+	50.94	<>	4	20	56
9925	chr16	22564764	22564783	+	50.8	<>	4	20	56
9926	chr7	132213675	132213694	-	50.6	<>	4	20	56
9927	chr16	72215914	72215933	-	50.38	<>	4	20	56
9928	chr18	16217031	16217050	+	50.2	<>	4	20	56
9929	chr11	113165297	113165316	-	50.12	<>	4	20	56
9930	chr14	34810922	34810941	+	49.88	<>	4	20	56
9931	chr17	83271677	83271696	+	49.25	<>	4	20	56
9932	chr12	78056172	78056191	+	49.12	<>	4	20	56
9933	chr16	89765679	89765698	-	49.0	<>	4	20	56
9934	chr13	112264852	112264871	-	48.94	<>	4	20	56
9935	chr13	112264855	112264874	-	48.88	<>	4	20	56
9936	chr2	118638274	118638293	+	48.7	<>	4	20	56
9937	chr15	32766466	32766485	-	48.47	<>	4	20	56
9938	chr1	21411386	21411405	+	48.44	<>	4	20	56
9939	chr6	43686121	43686140	+	48.3	<>	4	20	56
9940	chr13	30260113	30260132	-	48.25	<>	4	20	56
9941	chr9	60245108	60245127	+	47.97	<>	4	20	56
9942	chr1	103799500	103799519	+	47.94	<>	4	20	56
9943	chr7	86211545	86211564	-	47.94	<>	4	20	56
9944	chr11	40149490	40149509	-	47.47	<>	4	20	56
9945	chr11	25862970	25862989	-	47.2	<>	4	20	56
9946	chr16	72218208	72218227	+	47.12	<>	4	20	56
9947	chr15	44836383	44836402	+	47.12	<>	4	20	56
9948	chr16	64748436	64748455	-	47.0	<>	4	20	56
9949	chr3	14679375	14679394	+	46.8	<>	4	20	56
9950	chr17	86906315	86906334	-	46.8	<>	4	20	56
9951	chr18	57976796	57976815	+	46.8	<>	4	20	56
9952	chr6	13281045	13281064	-	46.75	<>	4	20	56
9953	chr12	17554309	17554328	-	46.62	<>	4	20	56
9954	chr3	68056531	68056550	+	46.62	<>	4	20	56
9955	chr3	9711102	9711121	+	46.56	<>	4	20	56
9956	chr16	37109440	37109459	+	46.34	<>	4	20	56
9957	chr16	96671788	96671807	-	46.06	<>	4	20	56
9958	chr3	153655299	153655318	-	46.06	<>	4	20	56
9959	chr18	58481865	58481884	-	45.88	<>	4	20	56
9960	chr7	125393828	125393847	-	45.75	<>	4	20	56
9961	chr16	25349805	25349824	-	45.62	<>	4	20	56
9962	chr4	74231656	74231675	-	45.38	<>	4	20	56
9963	chr4	74231658	74231677	+	45.22	<>	4	20	56
9964	chr13	89543209	89543228	-	45.2	<>	4	20	56
9965	chr1	179477243	179477262	-	45.0	<>	4	20	56
9966	chr4	127368529	127368548	+	44.75	<>	4	20	56
9967	chr3	25220803	25220822	-	44.62	<>	4	20	56
9968	chr12	41487217	41487236	-	44.56	<>	4	20	56
9969	chr14	102510621	102510640	-	44.4	<>	4	20	56
9970	chr4	25180062	25180081	-	44.38	<>	4	20	56
9971	chr3	31146116	31146135	+	44.2	<>	4	20	56
9972	chr16	58299639	58299658	+	44.12	<>	4	20	56
9973	chr5	16309782	16309801	+	43.94	<>	4	20	56
9974	chr7	118102436	118102455	-	43.88	<>	4	20	56
9975	chr5	16309780	16309799	-	43.75	<>	4	20	56
9976	chr13	51830906	51830925	+	43.62	<>	4	20	56
9977	chr6	100882571	100882590	+	43.6	<>	4	20	56
9978	chr1	54381456	54381475	-	43.56	<>	4	20	56
9979	chr7	143153991	143154010	+	43.38	<>	4	20	56
9980	chr9	122729740	122729759	-	43.3	<>	4	20	56
9981	chr2	113494885	113494904	+	43.2	<>	4	20	56
9982	chr13	113877596	113877615	+	43.12	<>	4	20	56
9983	chr12	74013946	74013965	-	43.12	<>	4	20	56
9984	chr1	120586652	120586671	+	43.1	<>	4	20	56
9985	chr17	42603598	42603617	-	43.06	<>	4	20	56
9986	chr8	50293731	50293750	-	42.88	<>	4	20	56
9987	chr1	5905000	5905019	-	42.8	<>	4	20	56
9988	chr16	27468962	27468981	+	42.75	<>	4	20	56
9989	chr15	70921072	70921091	-	42.62	<>	4	20	56
9990	chr8	91797706	91797725	+	42.6	<>	4	20	56
9991	chr3	80079950	80079969	+	42.5	<>	4	20	56
9992	chr18	16211890	16211909	-	42.47	<>	4	20	56
9993	chr3	113080921	113080940	-	42.47	<>	4	20	56
9994	chr2	17415562	17415581	-	42.34	<>	4	20	56
9995	chr7	49121484	49121503	-	42.3	<>	4	20	56
9996	chr18	16211892	16211911	+	42.3	<>	4	20	56
9997	chr8	26184368	26184387	+	42.22	<>	4	20	56
9998	chr2	37815860	37815879	+	42.2	<>	4	20	56
9999	chr6	6005818	6005837	+	42.06	<>	4	20	56
10000	chr12	35192361	35192380	+	53.78	<>	3	20	58
10001	chr2	48886252	48886271	-	53.7	<>	3	20	58
10002	chr12	35192359	35192378	-	53.66	<>	3	20	58
10003	chr8	102781112	102781131	-	53.5	<>	3	20	58
10004	chr5	49961991	49962010	-	53.3	<>	3	20	58
10005	chr9	26776356	26776375	-	53.12	<>	3	20	58
10006	chr9	51152589	51152608	-	53.06	<>	3	20	58
10007	chr8	58566264	58566283	+	52.88	<>	3	20	58
10008	chr12	40837731	40837750	+	52.84	<>	3	20	58
10009	chr8	36523116	36523135	-	52.5	<>	3	20	58
10010	chr6	101261721	101261740	-	52.5	<>	3	20	58
10011	chr11	57467954	57467973	-	52.38	<>	3	20	58
10012	chr4	70621534	70621553	-	52.28	<>	3	20	58
10013	chr2	101905952	101905971	+	52.25	<>	3	20	58
10014	chr13	19698902	19698921	+	51.94	<>	3	20	58
10015	chr16	13117402	13117421	+	51.94	<>	3	20	58
10016	chr9	63136044	63136063	+	51.75	<>	3	20	58
10017	chr12	92303369	92303388	+	51.62	<>	3	20	58
10018	chr11	31949597	31949616	-	51.56	<>	3	20	58
10019	chr9	49494116	49494135	+	51.2	<>	3	20	58
10020	chr12	17554295	17554314	+	51.2	<>	3	20	58
10021	chr9	88222169	88222188	-	51.16	<>	3	20	58
10022	chr1	55404542	55404561	+	51.12	<>	3	20	58
10023	chr12	57825931	57825950	+	51.06	<>	3	20	58
10024	chr3	57843966	57843985	+	50.94	<>	3	20	58
10025	chr16	22564764	22564783	+	50.8	<>	3	20	58
10026	chr7	132213675	132213694	-	50.6	<>	3	20	58
10027	chr16	72215914	72215933	-	50.38	<>	3	20	58
10028	chr18	16217031	16217050	+	50.2	<>	3	20	58
10029	chr11	113165297	113165316	-	50.12	<>	3	20	58
10030	chr14	34810922	34810941	+	49.88	<>	3	20	58
10031	chr17	83271677	83271696	+	49.25	<>	3	20	58
10032	chr12	78056172	78056191	+	49.12	<>	3	20	58
10033	chr16	89765679	89765698	-	49.0	<>	3	20	58
10034	chr13	112264852	112264871	-	48.94	<>	3	20	58
10035	chr13	112264855	112264874	-	48.88	<>	3	20	58
10036	chr2	118638274	118638293	+	48.7	<>	3	20	58
10037	chr15	32766466	32766485	-	48.47	<>	3	20	58
10038	chr1	21411386	21411405	+	48.44	<>	3	20	58
10039	chr6	43686121	43686140	+	48.3	<>	3	20	58
10040	chr13	30260113	30260132	-	48.25	<>	3	20	58
10041	chr9	60245108	60245127	+	47.97	<>	3	20	58
10042	chr1	103799500	103799519	+	47.94	<>	3	20	58
10043	chr7	86211545	86211564	-	47.94	<>	3	20	58
10044	chr11	40149490	40149509	-	47.47	<>	3	20	58
10045	chr11	25862970	25862989	-	47.2	<>	3	20	58
10046	chr16	72218208	72218227	+	47.12	<>	3	20	58
10047	chr15	44836383	44836402	+	47.12	<>	3	20	58
10048	chr16	64748436	64748455	-	47.0	<>	3	20	58
10049	chr3	14679375	14679394	+	46.8	<>	3	20	58
10050	chr17	86906315	86906334	-	46.8	<>	3	20	58
10051	chr18	57976796	57976815	+	46.8	<>	3	20	58
10052	chr6	13281045	13281064	-	46.75	<>	3	20	58
10053	chr12	17554309	17554328	-	46.62	<>	3	20	58
10054	chr3	68056531	68056550	+	46.62	<>	3	20	58
10055	chr3	9711102	9711121	+	46.56	<>	3	20	58
10056	chr16	37109440	37109459	+	46.34	<>	3	20	58
10057	chr16	96671788	96671807	-	46.06	<>	3	20	58
10058	chr3	153655299	153655318	-	46.06	<>	3	20	58
10059	chr18	58481865	58481884	-	45.88	<>	3	20	58
10060	chr7	125393828	125393847	-	45.75	<>	3	20	58
10061	chr16	25349805	25349824	-	45.62	<>	3	20	58
10062	chr4	74231656	74231675	-	45.38	<>	3	20	58
10063	chr4	74231658	74231677	+	45.22	<>	3	20	58
10064	chr13	89543209	89543228	-	45.2	<>	3	20	58
10065	chr1	179477243	179477262	-	45.0	<>	3	20	58
10066	chr4	127368529	127368548	+	44.75	<>	3	20	58
10067	chr3	25220803	25220822	-	44.62	<>	3	20	58
10068	chr12	41487217	41487236	-	44.56	<>	3	20	58
10069	chr14	102510621	102510640	-	44.4	<>	3	20	58
10070	chr4	25180062	25180081	-	44.38	<>	3	20	58
10071	chr3	31146116	31146135	+	44.2	<>	3	20	58
10072	chr16	58299639	58299658	+	44.12	<>	3	20	58
10073	chr5	16309782	16309801	+	43.94	<>	3	20	58
10074	chr7	118102436	118102455	-	43.88	<>	3	20	58
10075	chr5	16309780	16309799	-	43.75	<>	3	20	58
10076	chr13	51830906	51830925	+	43.62	<>	3	20	58
10077	chr6	100882571	100882590	+	43.6	<>	3	20	58
10078	chr1	54381456	54381475	-	43.56	<>	3	20	58
10079	chr7	143153991	143154010	+	43.38	<>	3	20	58
10080	chr9	122729740	122729759	-	43.3	<>	3	20	58
10081	chr2	113494885	113494904	+	43.2	<>	3	20	58
10082	chr13	113877596	113877615	+	43.12	<>	3	20	58
10083	chr12	74013946	74013965	-	43.12	<>	3	20	58
10084	chr1	120586652	120586671	+	43.1	<>	3	20	58
10085	chr17	42603598	42603617	-	43.06	<>	3	20	58
10086	chr8	50293731	50293750	-	42.88	<>	3	20	58
10087	chr1	5905000	5905019	-	42.8	<>	3	20	58
10088	chr16	27468962	27468981	+	42.75	<>	3	20	58
10089	chr15	70921072	70921091	-	42.62	<>	3	20	58
10090	chr8	91797706	91797725	+	42.6	<>	3	20	58
10091	chr3	80079950	80079969	+	42.5	<>	3	20	58
10092	chr18	16211890	16211909	-	42.47	<>	3	20	58
10093	chr3	113080921	113080940	-	42.47	<>	3	20	58
10094	chr2	17415562	17415581	-	42.34	<>	3	20	58
10095	chr7	49121484	49121503	-	42.3	<>	3	20	58
10096	chr18	16211892	16211911	+	42.3	<>	3	20	58
10097	chr8	26184368	26184387	+	42.22	<>	3	20	58
10098	chr2	37815860	37815879	+	42.2	<>	3	20	58
10099	chr6	6005818	6005837	+	42.06	<>	3	20	58
10100	chr12	35192361	35192380	+	53.78	<>	4	20	58
