chrom	start	end	span	score_2	strand_2	num_ctcf	log2_insulation_score_200000	boundary_strength_200000	boundary_index	index
chr1	106890000	106900000	106891587-106891606	841.0	+	3	-0.7266	1.158	193	1007
chr1	106890000	106900000	106891754-106891773	817.0	+	3	-0.7266	1.158	193	1008
chr1	106890000	106900000	106896357-106896376	838.0	+	3	-0.7266	1.158	193	1009
chr1	106890000	106900000	106891587-106891606,106891754-106891773,106896357-106896376			3	-0.7266	1.158	193	1010
chr1	106890000	106900000	106890000-106900000			3	-0.7266	1.158	193	1011
chr1	107610000	107620000	107610000-107620000			0	-0.799	0.98	194	1012
chr1	108090000	108100000	108090426-108090445	844.0	+	2	-0.1901	0.345	195	1013
chr1	108090000	108100000	108097081-108097100	805.0	-	2	-0.1901	0.345	195	1014
chr1	108090000	108100000	108090426-108090445,108097081-108097100			2	-0.1901	0.345	195	1015
chr1	108090000	108100000	108090000-108100000			2	-0.1901	0.345	195	1016
chr1	108810000	108820000	108810193-108810212	807.0	+	5	-0.5513	0.706	196	1017
chr1	108810000	108820000	108810305-108810324	893.0	-	5	-0.5513	0.706	196	1018
chr1	108810000	108820000	108810985-108811004	825.0	+	5	-0.5513	0.706	196	1019
chr1	108810000	108820000	108814620-108814639	827.0	+	5	-0.5513	0.706	196	1020
chr1	108810000	108820000	108818959-108818978	820.0	+	5	-0.5513	0.706	196	1021
chr1	108810000	108820000	108810193-108810212,108810305-108810324,108810985-108811004,108814620-108814639,108818959-108818978			5	-0.5513	0.706	196	1022
chr1	108810000	108820000	108810000-108820000			5	-0.5513	0.706	196	1023
chr1	109400000	109410000	109406120-109406139	847.0	-	1	-0.1975	0.2837	197	1024
chr1	109400000	109410000	109400000-109410000			1	-0.1975	0.2837	197	1025
chr1	110000000	110010000	110007921-110007940	803.0	-	1	-0.555	0.659	198	1026
chr1	110000000	110010000	110000000-110010000			1	-0.555	0.659	198	1027
chr1	110410000	110420000	110417198-110417217	822.0	+	2	-0.262	0.3433	199	1028
chr1	110410000	110420000	110417858-110417877	827.0	+	2	-0.262	0.3433	199	1029
chr1	110410000	110420000	110417198-110417217,110417858-110417877			2	-0.262	0.3433	199	1030
chr1	110410000	110420000	110410000-110420000			2	-0.262	0.3433	199	1031
chr1	111250000	111260000	111253943-111253962	882.0	-	1	-0.5557	0.6733	200	1032
chr1	111250000	111260000	111250000-111260000			1	-0.5557	0.6733	200	1033
chr1	111640000	111650000	111642474-111642493	869.0	+	4	-0.824	1.278	201	1034
chr1	111640000	111650000	111644355-111644374	824.0	+	4	-0.824	1.278	201	1035
chr1	111640000	111650000	111644697-111644716	861.0	+	4	-0.824	1.278	201	1036
chr1	111640000	111650000	111647629-111647648	804.0	+	4	-0.824	1.278	201	1037
chr1	111640000	111650000	111642474-111642493,111644355-111644374,111644697-111644716,111647629-111647648			4	-0.824	1.278	201	1038
chr1	111640000	111650000	111640000-111650000			4	-0.824	1.278	201	1039
chr1	112380000	112390000	112380071-112380090	804.0	-	5	-0.6035	0.855	202	1040
chr1	112380000	112390000	112380149-112380168	824.0	-	5	-0.6035	0.855	202	1041
chr1	112380000	112390000	112386321-112386340	809.0	+	5	-0.6035	0.855	202	1042
chr1	112380000	112390000	112388971-112388990	849.0	+	5	-0.6035	0.855	202	1043
chr1	112380000	112390000	112389031-112389050	899.0	-	5	-0.6035	0.855	202	1044
chr1	112380000	112390000	112380071-112380090,112380149-112380168,112386321-112386340,112388971-112388990,112389031-112389050			5	-0.6035	0.855	202	1045
chr1	112380000	112390000	112380000-112390000			5	-0.6035	0.855	202	1046
chr1	113180000	113190000	113184764-113184783	830.0	-	3	-0.286	0.304	203	1047
chr1	113180000	113190000	113187165-113187184	827.0	-	3	-0.286	0.304	203	1048
chr1	113180000	113190000	113189617-113189636	812.0	-	3	-0.286	0.304	203	1049
chr1	113180000	113190000	113184764-113184783,113187165-113187184,113189617-113189636			3	-0.286	0.304	203	1050
chr1	113180000	113190000	113180000-113190000			3	-0.286	0.304	203	1051
chr1	113750000	113760000	113754450-113754469	830.0	-	3	-0.2228	0.2698	204	1052
chr1	113750000	113760000	113754617-113754636	819.0	+	3	-0.2228	0.2698	204	1053
chr1	113750000	113760000	113756981-113757000	833.0	-	3	-0.2228	0.2698	204	1054
chr1	113750000	113760000	113754450-113754469,113754617-113754636,113756981-113757000			3	-0.2228	0.2698	204	1055
chr1	113750000	113760000	113750000-113760000			3	-0.2228	0.2698	204	1056
chr1	114180000	114190000	114182445-114182464	855.0	-	3	-0.3943	0.443	205	1057
chr1	114180000	114190000	114182500-114182519	802.0	-	3	-0.3943	0.443	205	1058
chr1	114180000	114190000	114185244-114185263	805.0	+	3	-0.3943	0.443	205	1059
chr1	114180000	114190000	114182445-114182464,114182500-114182519,114185244-114185263			3	-0.3943	0.443	205	1060
chr1	114180000	114190000	114180000-114190000			3	-0.3943	0.443	205	1061
chr1	115020000	115030000	115022785-115022804	810.0	-	1	-0.3408	0.3977	206	1062
chr1	115020000	115030000	115020000-115030000			1	-0.3408	0.3977	206	1063
chr1	115670000	115680000	115675040-115675059	857.0	+	1	-0.2944	0.3196	207	1064
chr1	115670000	115680000	115670000-115680000			1	-0.2944	0.3196	207	1065
chr1	116490000	116500000	116490554-116490573	874.0	+	2	-0.3892	0.4678	208	1066
chr1	116490000	116500000	116498580-116498599	807.0	+	2	-0.3892	0.4678	208	1067
chr1	116490000	116500000	116490554-116490573,116498580-116498599			2	-0.3892	0.4678	208	1068
chr1	116490000	116500000	116490000-116500000			2	-0.3892	0.4678	208	1069
chr1	118340000	118350000	118340715-118340734	845.0	-	11	-0.1968	0.5923	209	1070
chr1	118340000	118350000	118341286-118341305	800.0	+	11	-0.1968	0.5923	209	1071
chr1	118340000	118350000	118341543-118341562	816.0	+	11	-0.1968	0.5923	209	1072
chr1	118340000	118350000	118341581-118341600	814.0	-	11	-0.1968	0.5923	209	1073
chr1	118340000	118350000	118341699-118341718	822.0	+	11	-0.1968	0.5923	209	1074
chr1	118340000	118350000	118343539-118343558	802.0	+	11	-0.1968	0.5923	209	1075
chr1	118340000	118350000	118343757-118343776	811.0	-	11	-0.1968	0.5923	209	1076
chr1	118340000	118350000	118343759-118343778	890.0	+	11	-0.1968	0.5923	209	1077
chr1	118340000	118350000	118344302-118344321	823.0	+	11	-0.1968	0.5923	209	1078
chr1	118340000	118350000	118349313-118349332	813.0	+	11	-0.1968	0.5923	209	1079
chr1	118340000	118350000	118349316-118349335	814.0	+	11	-0.1968	0.5923	209	1080
chr1	118340000	118350000	118340715-118340734,118341286-118341305,118341543-118341562,118341581-118341600,118341699-118341718,118343539-118343558,118343757-118343776,118343759-118343778,118344302-118344321,118349313-118349332,118349316-118349335			11	-0.1968	0.5923	209	1081
chr1	118340000	118350000	118340000-118350000			11	-0.1968	0.5923	209	1082
chr1	118510000	118520000	118510098-118510117	824.0	-	6	-0.1382	0.2634	210	1083
chr1	118510000	118520000	118510679-118510698	809.0	-	6	-0.1382	0.2634	210	1084
chr1	118510000	118520000	118511527-118511546	807.0	-	6	-0.1382	0.2634	210	1085
chr1	118510000	118520000	118515947-118515966	811.0	-	6	-0.1382	0.2634	210	1086
chr1	118510000	118520000	118516596-118516615	852.0	-	6	-0.1382	0.2634	210	1087
chr1	118510000	118520000	118519942-118519961	832.0	+	6	-0.1382	0.2634	210	1088
chr1	118510000	118520000	118510098-118510117,118510679-118510698,118511527-118511546,118515947-118515966,118516596-118516615,118519942-118519961			6	-0.1382	0.2634	210	1089
chr1	118510000	118520000	118510000-118520000			6	-0.1382	0.2634	210	1090
chr1	118770000	118780000	118770262-118770281	805.0	+	6	-0.3408	0.7603	211	1091
chr1	118770000	118780000	118771064-118771083	800.0	-	6	-0.3408	0.7603	211	1092
chr1	118770000	118780000	118772496-118772515	953.0	-	6	-0.3408	0.7603	211	1093
chr1	118770000	118780000	118773007-118773026	812.0	-	6	-0.3408	0.7603	211	1094
chr1	118770000	118780000	118774225-118774244	824.0	+	6	-0.3408	0.7603	211	1095
chr1	118770000	118780000	118776733-118776752	834.0	+	6	-0.3408	0.7603	211	1096
chr1	118770000	118780000	118770262-118770281,118771064-118771083,118772496-118772515,118773007-118773026,118774225-118774244,118776733-118776752			6	-0.3408	0.7603	211	1097
chr1	118770000	118780000	118770000-118780000			6	-0.3408	0.7603	211	1098
chr1	119080000	119090000	119082489-119082508	806.0	-	6	-0.3674	0.9478	212	1099
chr1	119080000	119090000	119082797-119082816	892.0	-	6	-0.3674	0.9478	212	1100
chr1	119080000	119090000	119082811-119082830	847.0	+	6	-0.3674	0.9478	212	1101
chr1	119080000	119090000	119083843-119083862	907.0	-	6	-0.3674	0.9478	212	1102
chr1	119080000	119090000	119087718-119087737	918.0	+	6	-0.3674	0.9478	212	1103
chr1	119080000	119090000	119089358-119089377	805.0	-	6	-0.3674	0.9478	212	1104
chr1	119080000	119090000	119082489-119082508,119082797-119082816,119082811-119082830,119083843-119083862,119087718-119087737,119089358-119089377			6	-0.3674	0.9478	212	1105
chr1	119080000	119090000	119080000-119090000			6	-0.3674	0.9478	212	1106
chr1	119500000	119510000	119502399-119502418	805.0	-	6	-0.286	0.729	213	1107
chr1	119500000	119510000	119502960-119502979	846.0	-	6	-0.286	0.729	213	1108
chr1	119500000	119510000	119503956-119503975	806.0	-	6	-0.286	0.729	213	1109
chr1	119500000	119510000	119505156-119505175	810.0	+	6	-0.286	0.729	213	1110
chr1	119500000	119510000	119506962-119506981	818.0	+	6	-0.286	0.729	213	1111
chr1	119500000	119510000	119507351-119507370	803.0	+	6	-0.286	0.729	213	1112
chr1	119500000	119510000	119502399-119502418,119502960-119502979,119503956-119503975,119505156-119505175,119506962-119506981,119507351-119507370			6	-0.286	0.729	213	1113
chr1	119500000	119510000	119500000-119510000			6	-0.286	0.729	213	1114
chr1	119910000	119920000	119919454-119919473	909.0	+	1	-0.2595	0.4192	214	1115
chr1	119910000	119920000	119910000-119920000			1	-0.2595	0.4192	214	1116
chr1	120580000	120590000	120585485-120585504	811.0	+	3	-0.742	1.096	215	1117
chr1	120580000	120590000	120586652-120586671	852.0	+	3	-0.742	1.096	215	1118
chr1	120580000	120590000	120588318-120588337	805.0	+	3	-0.742	1.096	215	1119
chr1	120580000	120590000	120585485-120585504,120586652-120586671,120588318-120588337			3	-0.742	1.096	215	1120
chr1	120580000	120590000	120580000-120590000			3	-0.742	1.096	215	1121
chr1	121190000	121200000	121191022-121191041	872.0	+	4	-0.4258	0.4333	216	1122
chr1	121190000	121200000	121191313-121191332	803.0	-	4	-0.4258	0.4333	216	1123
chr1	121190000	121200000	121195178-121195197	800.0	+	4	-0.4258	0.4333	216	1124
chr1	121190000	121200000	121195907-121195926	820.0	-	4	-0.4258	0.4333	216	1125
chr1	121190000	121200000	121191022-121191041,121191313-121191332,121195178-121195197,121195907-121195926			4	-0.4258	0.4333	216	1126
chr1	121190000	121200000	121190000-121200000			4	-0.4258	0.4333	216	1127
chr1	121570000	121580000	121571490-121571509	813.0	+	4	-0.8257	1.177	217	1128
chr1	121570000	121580000	121571697-121571716	855.0	+	4	-0.8257	1.177	217	1129
chr1	121570000	121580000	121574114-121574133	827.0	+	4	-0.8257	1.177	217	1130
chr1	121570000	121580000	121577750-121577769	811.0	-	4	-0.8257	1.177	217	1131
chr1	121570000	121580000	121571490-121571509,121571697-121571716,121574114-121574133,121577750-121577769			4	-0.8257	1.177	217	1132
chr1	121570000	121580000	121570000-121580000			4	-0.8257	1.177	217	1133
chr1	122410000	122420000	122410367-122410386	837.0	+	3	-0.5474	0.6333	218	1134
chr1	122410000	122420000	122410837-122410856	820.0	-	3	-0.5474	0.6333	218	1135
chr1	122410000	122420000	122418393-122418412	807.0	+	3	-0.5474	0.6333	218	1136
chr1	122410000	122420000	122410367-122410386,122410837-122410856,122418393-122418412			3	-0.5474	0.6333	218	1137
chr1	122410000	122420000	122410000-122420000			3	-0.5474	0.6333	218	1138
chr1	122920000	122930000	122926665-122926684	809.0	-	1	-0.7915	0.9126	219	1139
chr1	122920000	122930000	122920000-122930000			1	-0.7915	0.9126	219	1140
chr1	123370000	123380000	123373527-123373546	800.0	-	3	-0.277	0.2988	220	1141
chr1	123370000	123380000	123375382-123375401	836.0	-	3	-0.277	0.2988	220	1142
chr1	123370000	123380000	123378627-123378646	860.0	+	3	-0.277	0.2988	220	1143
chr1	123370000	123380000	123373527-123373546,123375382-123375401,123378627-123378646			3	-0.277	0.2988	220	1144
chr1	123370000	123380000	123370000-123380000			3	-0.277	0.2988	220	1145
chr1	124090000	124100000	124095400-124095419	800.0	-	1	-0.3547	0.456	221	1146
chr1	124090000	124100000	124090000-124100000			1	-0.3547	0.456	221	1147
chr1	124690000	124700000	124695166-124695185	811.0	-	3	-0.4675	0.586	222	1148
chr1	124690000	124700000	124695632-124695651	836.0	-	3	-0.4675	0.586	222	1149
chr1	124690000	124700000	124698401-124698420	809.0	+	3	-0.4675	0.586	222	1150
chr1	124690000	124700000	124695166-124695185,124695632-124695651,124698401-124698420			3	-0.4675	0.586	222	1151
chr1	124690000	124700000	124690000-124700000			3	-0.4675	0.586	222	1152
chr1	125360000	125370000	125369521-125369540	802.0	-	1	-0.902	1.498	223	1153
chr1	125360000	125370000	125360000-125370000			1	-0.902	1.498	223	1154
chr1	125590000	125600000	125590345-125590364	814.0	-	2	-0.4038	0.3726	224	1155
chr1	125590000	125600000	125598008-125598027	830.0	-	2	-0.4038	0.3726	224	1156
chr1	125590000	125600000	125590345-125590364,125598008-125598027			2	-0.4038	0.3726	224	1157
chr1	125590000	125600000	125590000-125600000			2	-0.4038	0.3726	224	1158
chr1	126470000	126480000	126477432-126477451	810.0	-	1	-0.533	0.691	225	1159
chr1	126470000	126480000	126470000-126480000			1	-0.533	0.691	225	1160
chr1	126990000	127000000	126990119-126990138	867.0	+	4	-0.5864	0.802	226	1161
chr1	126990000	127000000	126992572-126992591	802.0	-	4	-0.5864	0.802	226	1162
chr1	126990000	127000000	126993036-126993055	913.0	-	4	-0.5864	0.802	226	1163
chr1	126990000	127000000	126993483-126993502	901.0	-	4	-0.5864	0.802	226	1164
chr1	126990000	127000000	126990119-126990138,126992572-126992591,126993036-126993055,126993483-126993502			4	-0.5864	0.802	226	1165
chr1	126990000	127000000	126990000-127000000			4	-0.5864	0.802	226	1166
chr1	127480000	127490000	127484418-127484437	883.0	-	3	-0.7183	1.121	227	1167
chr1	127480000	127490000	127485006-127485025	920.0	+	3	-0.7183	1.121	227	1168
chr1	127480000	127490000	127487348-127487367	957.0	-	3	-0.7183	1.121	227	1169
chr1	127480000	127490000	127484418-127484437,127485006-127485025,127487348-127487367			3	-0.7183	1.121	227	1170
chr1	127480000	127490000	127480000-127490000			3	-0.7183	1.121	227	1171
chr1	127770000	127780000	127774334-127774353	805.0	+	2	-0.586	0.944	228	1172
chr1	127770000	127780000	127777546-127777565	822.0	+	2	-0.586	0.944	228	1173
chr1	127770000	127780000	127774334-127774353,127777546-127777565			2	-0.586	0.944	228	1174
chr1	127770000	127780000	127770000-127780000			2	-0.586	0.944	228	1175
chr1	128360000	128370000	128361004-128361023	801.0	+	4	-0.5273	0.7817	229	1176
chr1	128360000	128370000	128365237-128365256	822.0	+	4	-0.5273	0.7817	229	1177
chr1	128360000	128370000	128367145-128367164	827.0	+	4	-0.5273	0.7817	229	1178
chr1	128360000	128370000	128368904-128368923	882.0	+	4	-0.5273	0.7817	229	1179
chr1	128360000	128370000	128361004-128361023,128365237-128365256,128367145-128367164,128368904-128368923			4	-0.5273	0.7817	229	1180
chr1	128360000	128370000	128360000-128370000			4	-0.5273	0.7817	229	1181
chr1	128850000	128860000	128854008-128854027	800.0	-	5	-0.821	1.012	230	1182
chr1	128850000	128860000	128855772-128855791	827.0	-	5	-0.821	1.012	230	1183
chr1	128850000	128860000	128855774-128855793	807.0	+	5	-0.821	1.012	230	1184
chr1	128850000	128860000	128857988-128858007	841.0	+	5	-0.821	1.012	230	1185
chr1	128850000	128860000	128858228-128858247	806.0	+	5	-0.821	1.012	230	1186
chr1	128850000	128860000	128854008-128854027,128855772-128855791,128855774-128855793,128857988-128858007,128858228-128858247			5	-0.821	1.012	230	1187
chr1	128850000	128860000	128850000-128860000			5	-0.821	1.012	230	1188
chr1	129330000	129340000	129334331-129334350	827.0	-	3	-0.424	0.6104	231	1189
chr1	129330000	129340000	129336786-129336805	855.0	-	3	-0.424	0.6104	231	1190
chr1	129330000	129340000	129337211-129337230	803.0	-	3	-0.424	0.6104	231	1191
chr1	129330000	129340000	129334331-129334350,129336786-129336805,129337211-129337230			3	-0.424	0.6104	231	1192
chr1	129330000	129340000	129330000-129340000			3	-0.424	0.6104	231	1193
chr1	129830000	129840000	129835326-129835345	832.0	+	1	-0.1837	0.36	232	1194
chr1	129830000	129840000	129830000-129840000			1	-0.1837	0.36	232	1195
chr1	130150000	130160000	130151514-130151533	800.0	-	2	-0.1163	0.2927	233	1196
chr1	130150000	130160000	130154914-130154933	845.0	-	2	-0.1163	0.2927	233	1197
chr1	130150000	130160000	130151514-130151533,130154914-130154933			2	-0.1163	0.2927	233	1198
chr1	130150000	130160000	130150000-130160000			2	-0.1163	0.2927	233	1199
chr1	130400000	130410000	130400275-130400294	830.0	+	3	-0.862	1.292	234	1200
chr1	130400000	130410000	130402881-130402900	836.0	+	3	-0.862	1.292	234	1201
chr1	130400000	130410000	130409178-130409197	806.0	-	3	-0.862	1.292	234	1202
chr1	130400000	130410000	130400275-130400294,130402881-130402900,130409178-130409197			3	-0.862	1.292	234	1203
chr1	130400000	130410000	130400000-130410000			3	-0.862	1.292	234	1204
chr1	131070000	131080000	131071704-131071723	823.0	-	9	-0.4487	0.7915	235	1205
chr1	131070000	131080000	131072807-131072826	824.0	-	9	-0.4487	0.7915	235	1206
chr1	131070000	131080000	131072932-131072951	816.0	-	9	-0.4487	0.7915	235	1207
chr1	131070000	131080000	131074488-131074507	814.0	-	9	-0.4487	0.7915	235	1208
chr1	131070000	131080000	131076660-131076679	800.0	+	9	-0.4487	0.7915	235	1209
chr1	131070000	131080000	131076805-131076824	868.0	-	9	-0.4487	0.7915	235	1210
chr1	131070000	131080000	131077190-131077209	826.0	+	9	-0.4487	0.7915	235	1211
chr1	131070000	131080000	131078518-131078537	801.0	-	9	-0.4487	0.7915	235	1212
chr1	131070000	131080000	131079930-131079949	885.0	+	9	-0.4487	0.7915	235	1213
chr1	131070000	131080000	131071704-131071723,131072807-131072826,131072932-131072951,131074488-131074507,131076660-131076679,131076805-131076824,131077190-131077209,131078518-131078537,131079930-131079949			9	-0.4487	0.7915	235	1214
chr1	131070000	131080000	131070000-131080000			9	-0.4487	0.7915	235	1215
chr1	131280000	131290000	131280011-131280030	809.0	-	4	-0.408	0.6304	236	1216
chr1	131280000	131290000	131282584-131282603	800.0	-	4	-0.408	0.6304	236	1217
chr1	131280000	131290000	131288834-131288853	805.0	+	4	-0.408	0.6304	236	1218
chr1	131280000	131290000	131289147-131289166	828.0	+	4	-0.408	0.6304	236	1219
chr1	131280000	131290000	131280011-131280030,131282584-131282603,131288834-131288853,131289147-131289166			4	-0.408	0.6304	236	1220
chr1	131280000	131290000	131280000-131290000			4	-0.408	0.6304	236	1221
chr1	131560000	131570000	131560756-131560775	800.0	+	8	-0.2478	0.6733	237	1222
chr1	131560000	131570000	131562534-131562553	812.0	-	8	-0.2478	0.6733	237	1223
chr1	131560000	131570000	131563837-131563856	815.0	+	8	-0.2478	0.6733	237	1224
chr1	131560000	131570000	131564501-131564520	811.0	-	8	-0.2478	0.6733	237	1225
chr1	131560000	131570000	131565168-131565187	813.0	+	8	-0.2478	0.6733	237	1226
chr1	131560000	131570000	131566038-131566057	844.0	+	8	-0.2478	0.6733	237	1227
chr1	131560000	131570000	131566335-131566354	818.0	-	8	-0.2478	0.6733	237	1228
chr1	131560000	131570000	131568460-131568479	816.0	-	8	-0.2478	0.6733	237	1229
chr1	131560000	131570000	131560756-131560775,131562534-131562553,131563837-131563856,131564501-131564520,131565168-131565187,131566038-131566057,131566335-131566354,131568460-131568479			8	-0.2478	0.6733	237	1230
chr1	131560000	131570000	131560000-131570000			8	-0.2478	0.6733	237	1231
chr1	131910000	131920000	131912411-131912430	843.0	-	6	-0.385	0.816	238	1232
chr1	131910000	131920000	131913126-131913145	822.0	+	6	-0.385	0.816	238	1233
chr1	131910000	131920000	131913947-131913966	822.0	-	6	-0.385	0.816	238	1234
chr1	131910000	131920000	131914277-131914296	808.0	+	6	-0.385	0.816	238	1235
chr1	131910000	131920000	131914411-131914430	822.0	+	6	-0.385	0.816	238	1236
