out_folder	locus_specification	shuffle_parameter	mutation_method	ctcf_selection_threshold	map_score_threshold	GC_content
data	chr1,147507200,148817920	2	permute_motif	5	6500	0.3648353576660156
data	chr1,147507200,148817920	2	permute_motif	8	5500	0.3648353576660156
data	chr1,147507200,148817920	2	permute_motif	8	6000	0.3648353576660156
data	chr1,147507200,148817920	2	permute_motif	8	6500	0.3648353576660156
data	chr1,147507200,148817920	2	permute_motif	12	5500	0.3648353576660156
data	chr1,147507200,148817920	2	permute_motif	12	6000	0.3648353576660156
data	chr1,147507200,148817920	2	permute_motif	12	6500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	5	5500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	5	6000	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	5	6500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	8	5500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	8	6000	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	8	6500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	12	5500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	12	6000	0.3648353576660156
data	chr1,147507200,148817920	4	permute_whole_seq	12	6500	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	5	5500	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	5	6000	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	5	6500	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	8	5500	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	8	6000	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	8	6500	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	12	5500	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	12	6000	0.3648353576660156
data	chr1,147507200,148817920	4	mask_motif	12	6500	0.3648353576660156
data	chr1,147507200,148817920	4	random	5	5500	0.3648353576660156
data	chr1,147507200,148817920	4	random	5	6000	0.3648353576660156
data	chr1,147507200,148817920	4	random	5	6500	0.3648353576660156
data	chr1,147507200,148817920	4	random	8	5500	0.3648353576660156
data	chr1,147507200,148817920	4	random	8	6000	0.3648353576660156
data	chr1,147507200,148817920	4	random	8	6500	0.3648353576660156
data	chr1,147507200,148817920	4	random	12	5500	0.3648353576660156
data	chr1,147507200,148817920	4	random	12	6000	0.3648353576660156
data	chr1,147507200,148817920	4	random	12	6500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	5	5500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	5	6000	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	5	6500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	8	5500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	8	6000	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	8	6500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	12	5500	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	12	6000	0.3648353576660156
data	chr1,147507200,148817920	4	permute_motif	12	6500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	5	5500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	5	6000	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	5	6500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	8	5500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	8	6000	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	8	6500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	12	5500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	12	6000	0.3648353576660156
data	chr1,147507200,148817920	8	permute_whole_seq	12	6500	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	5	5500	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	5	6000	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	5	6500	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	8	5500	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	8	6000	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	8	6500	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	12	5500	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	12	6000	0.3648353576660156
data	chr1,147507200,148817920	8	mask_motif	12	6500	0.3648353576660156
data	chr1,147507200,148817920	8	random	5	5500	0.3648353576660156
data	chr1,147507200,148817920	8	random	5	6000	0.3648353576660156
data	chr1,147507200,148817920	8	random	5	6500	0.3648353576660156
data	chr1,147507200,148817920	8	random	8	5500	0.3648353576660156
data	chr1,147507200,148817920	8	random	8	6000	0.3648353576660156
data	chr1,147507200,148817920	8	random	8	6500	0.3648353576660156
data	chr1,147507200,148817920	8	random	12	5500	0.3648353576660156
data	chr1,147507200,148817920	8	random	12	6000	0.3648353576660156
data	chr1,147507200,148817920	8	random	12	6500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	5	5500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	5	6000	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	5	6500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	8	5500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	8	6000	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	8	6500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	12	5500	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	12	6000	0.3648353576660156
data	chr1,147507200,148817920	8	permute_motif	12	6500	0.3648353576660156
data	chr1,69619712,70930432	2	permute_whole_seq	5	5500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_whole_seq	5	6000	0.3833351135253906
data	chr1,69619712,70930432	2	permute_whole_seq	5	6500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_whole_seq	8	5500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_whole_seq	8	6000	0.3833351135253906
data	chr1,69619712,70930432	2	permute_whole_seq	8	6500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_whole_seq	12	5500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_whole_seq	12	6000	0.3833351135253906
data	chr1,69619712,70930432	2	permute_whole_seq	12	6500	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	5	5500	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	5	6000	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	5	6500	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	8	5500	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	8	6000	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	8	6500	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	12	5500	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	12	6000	0.3833351135253906
data	chr1,69619712,70930432	2	mask_motif	12	6500	0.3833351135253906
data	chr1,69619712,70930432	2	random	5	5500	0.3833351135253906
data	chr1,69619712,70930432	2	random	5	6000	0.3833351135253906
data	chr1,69619712,70930432	2	random	5	6500	0.3833351135253906
data	chr1,69619712,70930432	2	random	8	5500	0.3833351135253906
data	chr1,69619712,70930432	2	random	8	6000	0.3833351135253906
data	chr1,69619712,70930432	2	random	8	6500	0.3833351135253906
data	chr1,69619712,70930432	2	random	12	5500	0.3833351135253906
data	chr1,69619712,70930432	2	random	12	6000	0.3833351135253906
data	chr1,69619712,70930432	2	random	12	6500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	5	5500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	5	6000	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	5	6500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	8	5500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	8	6000	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	8	6500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	12	5500	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	12	6000	0.3833351135253906
data	chr1,69619712,70930432	2	permute_motif	12	6500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	5	5500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	5	6000	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	5	6500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	8	5500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	8	6000	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	8	6500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	12	5500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	12	6000	0.3833351135253906
data	chr1,69619712,70930432	4	permute_whole_seq	12	6500	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	5	5500	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	5	6000	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	5	6500	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	8	5500	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	8	6000	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	8	6500	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	12	5500	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	12	6000	0.3833351135253906
data	chr1,69619712,70930432	4	mask_motif	12	6500	0.3833351135253906
data	chr1,69619712,70930432	4	random	5	5500	0.3833351135253906
data	chr1,69619712,70930432	4	random	5	6000	0.3833351135253906
data	chr1,69619712,70930432	4	random	5	6500	0.3833351135253906
data	chr1,69619712,70930432	4	random	8	5500	0.3833351135253906
data	chr1,69619712,70930432	4	random	8	6000	0.3833351135253906
data	chr1,69619712,70930432	4	random	8	6500	0.3833351135253906
data	chr1,69619712,70930432	4	random	12	5500	0.3833351135253906
data	chr1,69619712,70930432	4	random	12	6000	0.3833351135253906
data	chr1,69619712,70930432	4	random	12	6500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	5	5500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	5	6000	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	5	6500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	8	5500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	8	6000	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	8	6500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	12	5500	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	12	6000	0.3833351135253906
data	chr1,69619712,70930432	4	permute_motif	12	6500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	5	5500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	5	6000	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	5	6500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	8	5500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	8	6000	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	8	6500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	12	5500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	12	6000	0.3833351135253906
data	chr1,69619712,70930432	8	permute_whole_seq	12	6500	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	5	5500	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	5	6000	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	5	6500	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	8	5500	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	8	6000	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	8	6500	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	12	5500	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	12	6000	0.3833351135253906
data	chr1,69619712,70930432	8	mask_motif	12	6500	0.3833351135253906
data	chr1,69619712,70930432	8	random	5	5500	0.3833351135253906
data	chr1,69619712,70930432	8	random	5	6000	0.3833351135253906
data	chr1,69619712,70930432	8	random	5	6500	0.3833351135253906
data	chr1,69619712,70930432	8	random	8	5500	0.3833351135253906
data	chr1,69619712,70930432	8	random	8	6000	0.3833351135253906
data	chr1,69619712,70930432	8	random	8	6500	0.3833351135253906
data	chr1,69619712,70930432	8	random	12	5500	0.3833351135253906
data	chr1,69619712,70930432	8	random	12	6000	0.3833351135253906
data	chr1,69619712,70930432	8	random	12	6500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	5	5500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	5	6000	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	5	6500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	8	5500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	8	6000	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	8	6500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	12	5500	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	12	6000	0.3833351135253906
data	chr1,69619712,70930432	8	permute_motif	12	6500	0.3833351135253906
data	chr3,124674048,125984768	2	permute_whole_seq	5	5500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_whole_seq	5	6000	0.3692436218261719
data	chr3,124674048,125984768	2	permute_whole_seq	5	6500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_whole_seq	8	5500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_whole_seq	8	6000	0.3692436218261719
data	chr3,124674048,125984768	2	permute_whole_seq	8	6500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_whole_seq	12	5500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_whole_seq	12	6000	0.3692436218261719
data	chr3,124674048,125984768	2	permute_whole_seq	12	6500	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	5	5500	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	5	6000	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	5	6500	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	8	5500	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	8	6000	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	8	6500	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	12	5500	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	12	6000	0.3692436218261719
data	chr3,124674048,125984768	2	mask_motif	12	6500	0.3692436218261719
data	chr3,124674048,125984768	2	random	5	5500	0.3692436218261719
data	chr3,124674048,125984768	2	random	5	6000	0.3692436218261719
data	chr3,124674048,125984768	2	random	5	6500	0.3692436218261719
data	chr3,124674048,125984768	2	random	8	5500	0.3692436218261719
data	chr3,124674048,125984768	2	random	8	6000	0.3692436218261719
data	chr3,124674048,125984768	2	random	8	6500	0.3692436218261719
data	chr3,124674048,125984768	2	random	12	5500	0.3692436218261719
data	chr3,124674048,125984768	2	random	12	6000	0.3692436218261719
data	chr3,124674048,125984768	2	random	12	6500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	5	5500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	5	6000	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	5	6500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	8	5500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	8	6000	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	8	6500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	12	5500	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	12	6000	0.3692436218261719
data	chr3,124674048,125984768	2	permute_motif	12	6500	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	5	5500	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	5	6000	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	5	6500	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	8	5500	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	8	6000	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	8	6500	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	12	5500	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	12	6000	0.3692436218261719
data	chr3,124674048,125984768	4	permute_whole_seq	12	6500	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	5	5500	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	5	6000	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	5	6500	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	8	5500	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	8	6000	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	8	6500	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	12	5500	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	12	6000	0.3692436218261719
data	chr3,124674048,125984768	4	mask_motif	12	6500	0.3692436218261719
data	chr3,124674048,125984768	4	random	5	5500	0.3692436218261719
data	chr3,124674048,125984768	4	random	5	6000	0.3692436218261719
data	chr3,124674048,125984768	4	random	5	6500	0.3692436218261719
data	chr3,124674048,125984768	4	random	8	5500	0.3692436218261719
data	chr3,124674048,125984768	4	random	8	6000	0.3692436218261719
data	chr3,124674048,125984768	4	random	8	6500	0.3692436218261719
data	chr3,124674048,125984768	4	random	12	5500	0.3692436218261719
data	chr3,124674048,125984768	4	random	12	6000	0.3692436218261719
data	chr3,124674048,125984768	4	random	12	6500	0.3692436218261719
data	chr3,124674048,125984768	4	permute_motif	5	5500	0.3692436218261719
data	chr3,124674048,125984768	4	permute_motif	5	6000	0.3692436218261719
