background_seqs	enhancer_offset	ctcf_offset_2	ctcf_offset_1	enhancer_flank_bp	ctcf_flank_bp_2	ctcf_flank_bp_1	enhancer_locus_specification	ctcf_locus_specification_2	ctcf_locus_specification_1	locus_orientation	gene_locus_specification	gene_flank_bp	gene_offset	gene_symbol	promoter_num_of_motifs	insert_loci	insert_flank_bp	insert_offsets
0				0	0	0				>	chr3,96172415,96192415,-	0	50000	ENSMUSG00000097204.2	11	None$None$chr3,96172415,96192415,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96152331,96172331,+	0	50000	ENSMUSG00000068856.3	4	None$None$chr3,96152331,96172331,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96156360,96176360,+	0	50000	ENSMUSG00000084686.1	5	None$None$chr3,96156360,96176360,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96161150,96181150,+	0	50000	ENSMUSG00000038486.9	7	None$None$chr3,96161150,96181150,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96197587,96217587,-	0	50000	ENSMUSG00000015943.11	10	None$None$chr3,96197587,96217587,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96201118,96221118,+	0	50000	ENSMUSG00000068854.7	9	None$None$chr3,96201118,96221118,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96219392,96239392,+	0	50000	ENSMUSG00000093577.1	11	None$None$chr3,96219392,96239392,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96246381,96266381,-	0	50000	ENSMUSG00000093553.1	11	None$None$chr3,96246381,96266381,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96256278,96276278,-	0	50000	ENSMUSG00000093507.1	10	None$None$chr3,96256278,96276278,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96263312,96283312,-	0	50000	ENSMUSG00000091405.2	10	None$None$chr3,96263312,96283312,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96413362,96433362,-	0	50000	ENSMUSG00000095836.3	7	None$None$chr3,96413362,96433362,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96455950,96475950,-	0	50000	ENSMUSG00000104642.1	12	None$None$chr3,96455950,96475950,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96466925,96486925,-	0	50000	ENSMUSG00000106641.1	9	None$None$chr3,96466925,96486925,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96505171,96525171,+	0	50000	ENSMUSG00000038403.10	9	None$None$chr3,96505171,96525171,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96557816,96577816,-	0	50000	ENSMUSG00000074398.5	4	None$None$chr3,96557816,96577816,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96537956,96557956,+	0	50000	ENSMUSG00000038393.14	9	None$None$chr3,96537956,96557956,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96556983,96576983,+	0	50000	ENSMUSG00000087610.1	5	None$None$chr3,96556983,96576983,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96594182,96614182,-	0	50000	ENSMUSG00000028104.14	8	None$None$chr3,96594182,96614182,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96576635,96596635,+	0	50000	ENSMUSG00000049097.9	19	None$None$chr3,96576635,96596635,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96581148,96601148,+	0	50000	ENSMUSG00000049288.4	17	None$None$chr3,96581148,96601148,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96629821,96649821,-	0	50000	ENSMUSG00000045327.7	14	None$None$chr3,96629821,96649821,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96609932,96629932,+	0	50000	ENSMUSG00000038374.10	11	None$None$chr3,96609932,96629932,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96615375,96635375,+	0	50000	ENSMUSG00000028102.15	12	None$None$chr3,96615375,96635375,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96625583,96645583,+	0	50000	ENSMUSG00000090210.7	17	None$None$chr3,96625583,96645583,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96666983,96686983,-	0	50000	ENSMUSG00000105144.1	12	None$None$chr3,96666983,96686983,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96650130,96670130,+	0	50000	ENSMUSG00000038354.13	12	None$None$chr3,96650130,96670130,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96676383,96696383,+	0	50000	ENSMUSG00000028101.18	14	None$None$chr3,96676383,96696383,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96708548,96728548,-	0	50000	ENSMUSG00000028100.11	5	None$None$chr3,96708548,96728548,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96727629,96747629,-	0	50000	ENSMUSG00000028099.8	8	None$None$chr3,96727629,96747629,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96724401,96744401,-	0	50000	ENSMUSG00000065669.1	8	None$None$chr3,96724401,96744401,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96725321,96745321,-	0	50000	ENSMUSG00000104795.1	8	None$None$chr3,96725321,96745321,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96707663,96727663,+	0	50000	ENSMUSG00000028098.13	5	None$None$chr3,96707663,96727663,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96829352,96849352,-	0	50000	ENSMUSG00000038304.14	11	None$None$chr3,96829352,96849352,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,96905347,96925347,-	0	50000	ENSMUSG00000028096.13	4	None$None$chr3,96905347,96925347,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97138776,97158776,+	0	50000	ENSMUSG00000028093.15	10	None$None$chr3,97138776,97158776,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97227365,97247365,-	0	50000	ENSMUSG00000038256.15	7	None$None$chr3,97227365,97247365,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97242354,97262354,+	0	50000	ENSMUSG00000106536.1	5	None$None$chr3,97242354,97262354,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97610204,97630204,-	0	50000	ENSMUSG00000028089.5	7	None$None$chr3,97610204,97630204,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97608803,97628803,+	0	50000	ENSMUSG00000028088.14	8	None$None$chr3,97608803,97628803,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97638192,97658192,+	0	50000	ENSMUSG00000038205.12	5	None$None$chr3,97638192,97658192,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97888708,97908708,-	0	50000	ENSMUSG00000038170.15	9	None$None$chr3,97888708,97908708,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97881189,97901189,+	0	50000	ENSMUSG00000027879.9	15	None$None$chr3,97881189,97901189,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,97993526,98013526,+	0	50000	ENSMUSG00000027878.11	8	None$None$chr3,97993526,98013526,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,98339991,98359991,-	0	50000	ENSMUSG00000053398.11	10	None$None$chr3,98339991,98359991,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,98362460,98382460,+	0	50000	ENSMUSG00000050064.14	9	None$None$chr3,98362460,98382460,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,98580399,98600399,-	0	50000	ENSMUSG00000105641.1	6	None$None$chr3,98580399,98600399,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,98801037,98821037,+	0	50000	ENSMUSG00000082185.1	2	None$None$chr3,98801037,98821037,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,99121067,99141067,+	0	50000	ENSMUSG00000004233.14	9	None$None$chr3,99121067,99141067,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,99186421,99206421,+	0	50000	ENSMUSG00000106197.1	10	None$None$chr3,99186421,99206421,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,99220380,99240380,+	0	50000	ENSMUSG00000027868.11	7	None$None$chr3,99220380,99240380,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,99480549,99500549,+	0	50000	ENSMUSG00000080832.4	5	None$None$chr3,99480549,99500549,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,100162408,100182408,-	0	50000	ENSMUSG00000033285.15	7	None$None$chr3,100162408,100182408,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,100142380,100162380,+	0	50000	ENSMUSG00000027865.10	5	None$None$chr3,100142380,100162380,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,100489199,100509199,-	0	50000	ENSMUSG00000044468.14	11	None$None$chr3,100489199,100509199,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,100477428,100497428,+	0	50000	ENSMUSG00000104943.1	16	None$None$chr3,100477428,100497428,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,100685504,100705504,-	0	50000	ENSMUSG00000008763.16	7	None$None$chr3,100685504,100705504,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,100902201,100922201,+	0	50000	ENSMUSG00000033233.17	10	None$None$chr3,100902201,100922201,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,100969664,100989664,-	0	50000	ENSMUSG00000033222.16	6	None$None$chr3,100969664,100989664,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101110279,101130279,-	0	50000	ENSMUSG00000027864.9	8	None$None$chr3,101110279,101130279,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101240916,101260916,+	0	50000	ENSMUSG00000081569.1	3	None$None$chr3,101240916,101260916,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101287940,101307940,-	0	50000	ENSMUSG00000027863.8	13	None$None$chr3,101287940,101307940,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101307080,101327080,-	0	50000	ENSMUSG00000072381.3	12	None$None$chr3,101307080,101327080,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101357082,101377082,+	0	50000	ENSMUSG00000042035.11	7	None$None$chr3,101357082,101377082,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101604685,101624685,-	0	50000	ENSMUSG00000033161.10	7	None$None$chr3,101604685,101624685,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101581056,101601056,-	0	50000	ENSMUSG00000104737.1	7	None$None$chr3,101581056,101601056,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101836224,101856224,-	0	50000	ENSMUSG00000044313.13	12	None$None$chr3,101836224,101856224,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,101924394,101944394,-	0	50000	ENSMUSG00000033147.16	5	None$None$chr3,101924394,101944394,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,102066414,102086414,+	0	50000	ENSMUSG00000027861.13	5	None$None$chr3,102066414,102086414,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,102204694,102224694,-	0	50000	ENSMUSG00000027860.15	14	None$None$chr3,102204694,102224694,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,102714528,102734528,+	0	50000	ENSMUSG00000027858.13	7	None$None$chr3,102714528,102734528,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,102936101,102956101,-	0	50000	ENSMUSG00000027855.13	8	None$None$chr3,102936101,102956101,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,102975707,102995707,+	0	50000	ENSMUSG00000027854.12	7	None$None$chr3,102975707,102995707,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103000425,103020425,+	0	50000	ENSMUSG00000068823.10	8	None$None$chr3,103000425,103020425,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103038284,103058284,+	0	50000	ENSMUSG00000027852.14	8	None$None$chr3,103038284,103058284,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103051173,103071173,+	0	50000	ENSMUSG00000104671.1	7	None$None$chr3,103051173,103071173,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103054013,103074013,+	0	50000	ENSMUSG00000070385.12	9	None$None$chr3,103054013,103074013,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103076745,103096745,+	0	50000	ENSMUSG00000105731.1	7	None$None$chr3,103076745,103096745,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103082603,103102603,+	0	50000	ENSMUSG00000007379.15	7	None$None$chr3,103082603,103102603,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103151654,103171654,+	0	50000	ENSMUSG00000005687.14	8	None$None$chr3,103151654,103171654,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103198976,103218976,-	0	50000	ENSMUSG00000054379.7	13	None$None$chr3,103198976,103218976,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103259292,103279292,+	0	50000	ENSMUSG00000033014.12	13	None$None$chr3,103259292,103279292,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103734230,103754230,-	0	50000	ENSMUSG00000027848.12	10	None$None$chr3,103734230,103754230,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103791564,103811564,-	0	50000	ENSMUSG00000008730.17	4	None$None$chr3,103791564,103811564,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103809379,103829379,-	0	50000	ENSMUSG00000027845.15	12	None$None$chr3,103809379,103829379,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103789519,103809519,+	0	50000	ENSMUSG00000032952.11	4	None$None$chr3,103789519,103809519,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103812600,103832600,+	0	50000	ENSMUSG00000044165.12	12	None$None$chr3,103812600,103832600,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103894119,103914119,+	0	50000	ENSMUSG00000044098.14	11	None$None$chr3,103894119,103914119,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103968582,103988582,-	0	50000	ENSMUSG00000089998.2	4	None$None$chr3,103968582,103988582,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,103948109,103968109,+	0	50000	ENSMUSG00000058388.14	4	None$None$chr3,103948109,103968109,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104220375,104240375,-	0	50000	ENSMUSG00000052539.15	5	None$None$chr3,104220375,104240375,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104461512,104481512,-	0	50000	ENSMUSG00000032913.13	9	None$None$chr3,104461512,104481512,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104476731,104496731,-	0	50000	ENSMUSG00000105304.1	5	None$None$chr3,104476731,104496731,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104618667,104638667,+	0	50000	ENSMUSG00000032902.1	5	None$None$chr3,104618667,104638667,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104622993,104642993,+	0	50000	ENSMUSG00000105199.1	5	None$None$chr3,104622993,104642993,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104753166,104773166,-	0	50000	ENSMUSG00000089999.1	10	None$None$chr3,104753166,104773166,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104777548,104797548,-	0	50000	ENSMUSG00000055865.8	18	None$None$chr3,104777548,104797548,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104761055,104781055,+	0	50000	ENSMUSG00000002228.7	14	None$None$chr3,104761055,104781055,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104768374,104788374,+	0	50000	ENSMUSG00000002233.13	15	None$None$chr3,104768374,104788374,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104818243,104838243,-	0	50000	ENSMUSG00000002227.15	11	None$None$chr3,104818243,104838243,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104864506,104884506,-	0	50000	ENSMUSG00000070372.11	8	None$None$chr3,104864506,104884506,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104827905,104847905,-	0	50000	ENSMUSG00000106251.1	10	None$None$chr3,104827905,104847905,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104838184,104858184,-	0	50000	ENSMUSG00000105655.1	6	None$None$chr3,104838184,104858184,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104844004,104864004,+	0	50000	ENSMUSG00000045576.16	6	None$None$chr3,104844004,104864004,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,104961922,104981922,-	0	50000	ENSMUSG00000027840.5	8	None$None$chr3,104961922,104981922,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105053147,105073147,-	0	50000	ENSMUSG00000062127.11	13	None$None$chr3,105053147,105073147,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105432329,105452329,+	0	50000	ENSMUSG00000040896.16	9	None$None$chr3,105432329,105452329,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105687575,105707575,-	0	50000	ENSMUSG00000027905.15	8	None$None$chr3,105687575,105707575,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105684598,105704598,+	0	50000	ENSMUSG00000048458.8	8	None$None$chr3,105684598,105704598,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105727148,105747148,-	0	50000	ENSMUSG00000106317.1	3	None$None$chr3,105727148,105747148,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105801337,105821337,-	0	50000	ENSMUSG00000068798.10	3	None$None$chr3,105801337,105821337,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105733878,105753878,-	0	50000	ENSMUSG00000105677.1	5	None$None$chr3,105733878,105753878,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105932665,105952665,-	0	50000	ENSMUSG00000074342.3	5	None$None$chr3,105932665,105952665,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105960100,105980100,-	0	50000	ENSMUSG00000000563.17	4	None$None$chr3,105960100,105980100,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105939368,105959368,+	0	50000	ENSMUSG00000000561.14	5	None$None$chr3,105939368,105959368,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105939502,105959502,+	0	50000	ENSMUSG00000105852.4	5	None$None$chr3,105939502,105959502,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,105953710,105973710,+	0	50000	ENSMUSG00000074340.9	5	None$None$chr3,105953710,105973710,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,106014647,106034647,-	0	50000	ENSMUSG00000010136.14	5	None$None$chr3,106014647,106034647,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,106014663,106034663,+	0	50000	ENSMUSG00000092072.3	5	None$None$chr3,106014663,106034663,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,106255199,106275199,+	0	50000	ENSMUSG00000106373.1	3	None$None$chr3,106255199,106275199,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,106547803,106567803,-	0	50000	ENSMUSG00000040774.15	4	None$None$chr3,106547803,106567803,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,106527797,106547797,+	0	50000	ENSMUSG00000027900.15	1	None$None$chr3,106527797,106547797,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,106547604,106567604,+	0	50000	ENSMUSG00000105272.1	4	None$None$chr3,106547604,106567604,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,106664986,106684986,+	0	50000	ENSMUSG00000056260.15	1	None$None$chr3,106664986,106684986,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,106705598,106725598,+	0	50000	ENSMUSG00000102780.1	4	None$None$chr3,106705598,106725598,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107258857,107278857,+	0	50000	ENSMUSG00000087260.5	6	None$None$chr3,107258857,107278857,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107271229,107291229,+	0	50000	ENSMUSG00000027896.15	11	None$None$chr3,107271229,107291229,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107333674,107353674,-	0	50000	ENSMUSG00000048109.10	11	None$None$chr3,107333674,107353674,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107459553,107479553,-	0	50000	ENSMUSG00000027895.10	11	None$None$chr3,107459553,107479553,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107614082,107634082,-	0	50000	ENSMUSG00000014601.13	8	None$None$chr3,107614082,107634082,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107677768,107697768,-	0	50000	ENSMUSG00000027893.14	7	None$None$chr3,107677768,107697768,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107760237,107780237,-	0	50000	ENSMUSG00000014599.10	7	None$None$chr3,107760237,107780237,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107868644,107888644,-	0	50000	ENSMUSG00000105944.1	14	None$None$chr3,107868644,107888644,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107875820,107895820,+	0	50000	ENSMUSG00000004032.10	12	None$None$chr3,107875820,107895820,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107931818,107951818,-	0	50000	ENSMUSG00000004035.12	13	None$None$chr3,107931818,107951818,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107943750,107963750,-	0	50000	ENSMUSG00000068762.11	16	None$None$chr3,107943750,107963750,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107969284,107989284,-	0	50000	ENSMUSG00000004038.9	9	None$None$chr3,107969284,107989284,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,107986454,108006454,-	0	50000	ENSMUSG00000040562.12	8	None$None$chr3,107986454,108006454,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108017974,108037974,-	0	50000	ENSMUSG00000058135.12	14	None$None$chr3,108017974,108037974,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108044895,108064895,-	0	50000	ENSMUSG00000027890.17	18	None$None$chr3,108044895,108064895,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108085556,108105556,-	0	50000	ENSMUSG00000027889.17	11	None$None$chr3,108085556,108105556,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108065583,108085583,+	0	50000	ENSMUSG00000056411.2	14	None$None$chr3,108065583,108085583,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108072788,108092788,+	0	50000	ENSMUSG00000009108.15	12	None$None$chr3,108072788,108092788,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108146147,108166147,-	0	50000	ENSMUSG00000000001.4	16	None$None$chr3,108146147,108166147,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108166334,108186334,+	0	50000	ENSMUSG00000050947.9	9	None$None$chr3,108166334,108186334,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108200835,108220835,-	0	50000	ENSMUSG00000048796.7	11	None$None$chr3,108200835,108220835,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108210487,108230487,-	0	50000	ENSMUSG00000048997.17	12	None$None$chr3,108210487,108230487,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr3,108226649,108246649,-	0	50000	ENSMUSG00000027887.11	7	None$None$chr3,108226649,108246649,-$None	0$0$0$0	None$None$50000$None
