shuffle_parameter	ctcf_detection_threshold	mutation_method	locus_specification	GC_content
2	8	permute_whole_seq	chr12,72626176,73936896	0.488787841796875
2	8	permute_whole_seq	chr3,148174848,149485568	0.4893463134765625
2	8	permute_whole_seq	chr19,24889344,26200064	0.4896881103515625
2	8	permute_whole_seq	chr14,74604544,75915264	0.4898796081542969
2	8	permute_whole_seq	chr3,144898048,146208768	0.4900642395019531
2	8	permute_whole_seq	chr6,148035584,149346304	0.4902862548828125
2	8	permute_whole_seq	chrX,76738560,78049280	0.49063262939453123
2	8	permute_whole_seq	chr12,110839808,112150528	0.4909034729003906
2	8	permute_whole_seq	chr10,70330368,71641088	0.4910163879394531
2	8	permute_whole_seq	chr8,118325248,119635968	0.4915458679199219
2	8	permute_whole_seq	chr1,86644736,87955456	0.4916984558105469
2	8	permute_whole_seq	chrX,139032576,140343296	0.492071533203125
2	8	permute_whole_seq	chr3,117137408,118448128	0.4922882080078125
2	8	permute_whole_seq	chr8,88426496,89737216	0.49237823486328125
2	8	permute_whole_seq	chrX,81958912,83269632	0.49269561767578124
2	8	permute_whole_seq	chr16,21897216,23207936	0.49286575317382814
2	8	permute_whole_seq	chr4,110034944,111345664	0.4931770324707031
2	8	permute_whole_seq	chr12,88627200,89937920	0.4933868408203125
2	8	permute_whole_seq	chrX,166889472,168200192	0.4935279846191406
2	8	permute_whole_seq	chr12,70004736,71315456	0.4938850402832031
2	8	permute_whole_seq	chr12,75247616,76558336	0.4941871643066406
2	8	permute_whole_seq	chr11,91039744,92350464	0.49439849853515627
2	8	permute_whole_seq	chr7,121219072,122529792	0.4946319580078125
2	8	permute_whole_seq	chr8,3098624,4409344	0.49482192993164065
2	8	permute_whole_seq	chr13,35135488,36446208	0.49513778686523435
2	8	permute_whole_seq	chr4,80803840,82114560	0.4953758239746094
2	8	permute_whole_seq	chr12,55586816,56897536	0.4956177315910311
2	8	permute_whole_seq	chr12,71315456,72626176	0.4957183837890625
2	8	permute_whole_seq	chr19,50059264,51369984	0.49606781005859374
2	8	permute_whole_seq	chr12,56569856,57880576	0.4962348937988281
2	8	permute_whole_seq	chrX,145739776,147050496	0.4965553283691406
2	8	permute_whole_seq	chr12,71643136,72953856	0.4970085144042969
2	8	permute_whole_seq	chr12,95721472,97032192	0.49708613566524057
2	8	permute_whole_seq	chr5,112293888,113604608	0.49769439697265627
2	8	permute_whole_seq	chr1,91887616,93198336	0.497900390625
2	8	permute_whole_seq	chr13,35463168,36773888	0.49813308715820315
2	8	permute_whole_seq	chr8,92358656,93669376	0.4983734130859375
2	8	permute_whole_seq	chr11,95954944,97265664	0.4986412048339844
2	8	permute_whole_seq	chr1,38776832,40087552	0.4988731384277344
2	8	permute_whole_seq	chr8,114393088,115703808	0.49909439086914065
2	8	permute_whole_seq	chrX,84252672,85563392	0.499560546875
2	8	permute_whole_seq	chr1,42053632,43364352	0.49978179931640626
2	8	permute_whole_seq	chr1,141443072,142753792	0.5003181457519531
2	8	permute_whole_seq	chr12,103958528,105269248	0.5007926940917968
2	8	permute_whole_seq	chr8,8013824,9324544	0.5010055541992188
2	8	permute_whole_seq	chr9,46233600,47544320	0.5012519836425782
2	8	permute_whole_seq	chr1,161738752,163049472	0.5013893127441407
2	8	permute_whole_seq	chrX,85563392,86874112	0.5017158508300781
2	8	permute_whole_seq	chr5,132792320,134103040	0.5019058227539063
2	8	permute_whole_seq	chr11,96937984,98248704	0.5019828796386718
2	8	permute_whole_seq	chr1,102512640,103823360	0.5024200439453125
2	8	permute_whole_seq	chr11,92678144,93988864	0.5026565551757812
2	8	permute_whole_seq	chr16,15964160,17274880	0.5029197692871094
4	8	permute_whole_seq	chr3,142604288,143915008	0.3618461608886719
4	8	permute_whole_seq	chr14,90988544,92299264	0.362066650390625
4	8	permute_whole_seq	chr18,47454208,48764928	0.3622123718261719
4	8	permute_whole_seq	chr15,21833728,23144448	0.3625053405761719
4	8	permute_whole_seq	chr5,114972672,116283392	0.3627922058105469
4	8	permute_whole_seq	chr2,38332416,39643136	0.3630241394042969
4	8	permute_whole_seq	chr3,82317312,83628032	0.363214111328125
4	8	permute_whole_seq	chr19,17924096,19234816	0.3634971618652344
4	8	permute_whole_seq	chr2,75831296,77142016	0.36371841430664065
4	8	permute_whole_seq	chr16,43200512,44511232	0.3639549255371094
4	8	permute_whole_seq	chr13,104599552,105910272	0.36419677734375
4	8	permute_whole_seq	chr8,86132736,87443456	0.36442031860351565
4	8	permute_whole_seq	chr8,97929216,99239936	0.3646705627441406
4	8	permute_whole_seq	chr1,133017600,134328320	0.36490707397460936
4	8	permute_whole_seq	chr4,27912192,29222912	0.3651420593261719
4	8	permute_whole_seq	chr12,41506816,42817536	0.3653526306152344
4	8	permute_whole_seq	chr14,15216640,16527360	0.36559600830078126
4	8	permute_whole_seq	chr13,110497792,111808512	0.3657844543457031
4	8	permute_whole_seq	chr8,45010944,46321664	0.3660728454589844
4	8	permute_whole_seq	chr8,114065408,115376128	0.3663139343261719
4	8	permute_whole_seq	chr1,27054080,28364800	0.36656036376953127
4	8	permute_whole_seq	chr8,17774592,19085312	0.36676177978515623
4	8	permute_whole_seq	chr18,51986432,53297152	0.36702880859375
4	8	permute_whole_seq	chr14,118601728,119912448	0.36722335815429685
4	8	permute_whole_seq	chr12,63123456,64434176	0.3674919128417969
4	8	permute_whole_seq	chr3,153417728,154728448	0.3676780700683594
4	8	permute_whole_seq	chr6,87777280,89088000	0.367962646484375
4	8	permute_whole_seq	chr14,32520192,33830912	0.3681976318359375
4	8	permute_whole_seq	chr2,124135424,125446144	0.36838226318359374
4	8	permute_whole_seq	chr2,117581824,118892544	0.36866607666015627
4	8	permute_whole_seq	chr5,101070848,102381568	0.3688941955566406
4	8	permute_whole_seq	chrX,162957312,164268032	0.36913909912109377
4	8	permute_whole_seq	chr10,14784512,16095232	0.36937942504882815
4	8	permute_whole_seq	chr11,19032064,20342784	0.369610595703125
4	8	permute_whole_seq	chr11,89073664,90384384	0.3698448181152344
4	8	permute_whole_seq	chr8,76333056,77643776	0.3700889587402344
4	8	permute_whole_seq	chr19,28493824,29804544	0.3701484680175781
4	8	permute_whole_seq	chr6,64505856,65816576	0.3705535888671875
4	8	permute_whole_seq	chr11,60674048,61984768	0.37073516845703125
4	8	permute_whole_seq	chr10,26816512,28127232	0.37102584838867186
4	8	permute_whole_seq	chr14,66856960,68167680	0.3712471008300781
4	8	permute_whole_seq	chr1,40415232,41725952	0.37146530151367185
4	8	permute_whole_seq	chr17,78891008,80201728	0.37172470092773435
4	8	permute_whole_seq	chr11,10039296,11350016	0.37197113037109375
4	8	permute_whole_seq	chr16,53358592,54669312	0.3721961975097656
4	8	permute_whole_seq	chr4,52039680,53350400	0.3724479675292969
4	8	permute_whole_seq	chr11,24930304,26241024	0.3726806640625
4	8	permute_whole_seq	chr2,101761024,103071744	0.3729034423828125
4	8	permute_whole_seq	chr3,18497536,19808256	0.37313079833984375
4	8	permute_whole_seq	chr16,94130176,95440896	0.37335357666015623
4	8	permute_whole_seq	chr10,67708928,69019648	0.3736083984375
4	8	permute_whole_seq	chrX,168200192,169510912	0.37381591796875
4	8	permute_whole_seq	chr4,26601472,27912192	0.37406768798828127
4	8	permute_whole_seq	chr18,41883648,43194368	0.3742777818891769
4	8	permute_whole_seq	chr19,57186304,58497024	0.37454071044921877
4	8	permute_whole_seq	chr13,53512192,54822912	0.37479324340820314
4	8	permute_whole_seq	chr12,48279552,49590272	0.37503738403320314
4	8	permute_whole_seq	chr10,71641088,72951808	0.37520751953125
4	8	permute_whole_seq	chr3,5294080,6604800	0.3755096435546875
4	8	permute_whole_seq	chr4,101842944,103153664	0.3757354736328125
4	8	permute_whole_seq	chr15,92362752,93673472	0.37596817016601564
4	8	permute_whole_seq	chr14,83124224,84434944	0.376214599609375
4	8	permute_whole_seq	chr18,55263232,56573952	0.3764213562011719
4	8	permute_whole_seq	chr10,62793728,64104448	0.3766693115234375
4	8	permute_whole_seq	chr18,55590912,56901632	0.37691574096679686
4	8	permute_whole_seq	chr15,87775232,89085952	0.37714157104492185
4	8	permute_whole_seq	chr18,52641792,53952512	0.3773765563964844
4	8	permute_whole_seq	chr17,62179328,63490048	0.37754058837890625
4	8	permute_whole_seq	chr16,96751616,98062336	0.3778533935546875
4	8	permute_whole_seq	chr16,45494272,46804992	0.3780815124511719
4	8	permute_whole_seq	chr10,72951808,74262528	0.3783355712890625
4	8	permute_whole_seq	chr12,6410240,7720960	0.37854995727539065
4	8	permute_whole_seq	chr9,62740480,64051200	0.3788017272949219
4	8	permute_whole_seq	chr13,15415296,16726016	0.3790245056152344
4	8	permute_whole_seq	chr11,55803904,57114624	0.379266357421875
4	8	permute_whole_seq	chr3,59891712,61202432	0.37950439453125
4	8	permute_whole_seq	chr15,39866368,41177088	0.3797271728515625
4	8	permute_whole_seq	chr9,24555520,25866240	0.37996902465820315
4	8	permute_whole_seq	chr3,44910592,46221312	0.3802146911621094
4	8	permute_whole_seq	chr1,59461632,60772352	0.3804512023925781
4	8	permute_whole_seq	chr6,6905856,8216576	0.3806144714355469
4	8	permute_whole_seq	chr19,16285696,17596416	0.38091278076171875
4	8	permute_whole_seq	chr13,25608192,26918912	0.38115692138671875
4	8	permute_whole_seq	chr4,17311744,18622464	0.3813507080078125
4	8	permute_whole_seq	chr4,106102784,107413504	0.38162689208984374
4	8	permute_whole_seq	chr4,154658816,155969536	0.3818626403808594
4	8	permute_whole_seq	chrX,84908032,86218752	0.3820991516113281
4	8	permute_whole_seq	chr3,40650752,41961472	0.3823219299316406
4	8	permute_whole_seq	chr6,97073152,98383872	0.3825660705566406
4	8	permute_whole_seq	chr2,41609216,42919936	0.38279571533203127
4	8	permute_whole_seq	chr10,126875648,128186368	0.3830375671386719
4	8	permute_whole_seq	chr5,27252736,28563456	0.3832374572753906
4	8	permute_whole_seq	chr14,67512320,68823040	0.383477783203125
4	8	permute_whole_seq	chr15,22161408,23472128	0.38375015258789064
4	8	permute_whole_seq	chr14,93609984,94920704	0.38398056030273436
4	8	permute_whole_seq	chr9,4288512,5599232	0.3842170715332031
4	8	permute_whole_seq	chr14,26294272,27604992	0.38442001342773435
4	8	permute_whole_seq	chr8,66342912,67653632	0.3846771240234375
4	8	permute_whole_seq	chr6,24348672,25659392	0.3849273681640625
4	8	permute_whole_seq	chr5,97794048,99104768	0.3850883483886719
4	8	permute_whole_seq	chr12,44347392,45658112	0.38538131713867185
4	8	permute_whole_seq	chr9,69621760,70932480	0.3856292724609375
4	8	permute_whole_seq	chr16,74797056,76107776	0.3858489990234375
4	8	permute_whole_seq	chr2,172769280,174080000	0.38610000610351564
4	8	permute_whole_seq	chr3,106110976,107421696	0.3863380432128906
4	8	permute_whole_seq	chr2,66983936,68294656	0.38657608032226565
4	8	permute_whole_seq	chr15,57888768,59199488	0.38680614568945837
4	8	permute_whole_seq	chr15,99899392,101210112	0.3870414733886719
4	8	permute_whole_seq	chr12,117938176,119248896	0.38726959228515623
4	8	permute_whole_seq	chr16,24190976,25501696	0.38751983642578125
4	8	permute_whole_seq	chr1,152195072,153505792	0.3877418518066406
4	8	permute_whole_seq	chr12,43364352,44675072	0.3879508972167969
4	8	permute_whole_seq	chr13,92758016,94068736	0.38820419311523435
4	8	permute_whole_seq	chr16,45166592,46477312	0.38845367431640626
4	8	permute_whole_seq	chr1,69947392,71258112	0.38869552612304686
4	8	permute_whole_seq	chr11,16738304,18049024	0.38891067504882815
4	8	permute_whole_seq	chr19,49076224,50386944	0.3891014099121094
4	8	permute_whole_seq	chr2,113321984,114632704	0.38937911987304685
4	8	permute_whole_seq	chr13,102305792,103616512	0.3896293640136719
4	8	permute_whole_seq	chr14,31537152,32847872	0.3898475646972656
4	8	permute_whole_seq	chr1,29675520,30986240	0.39008331298828125
4	8	permute_whole_seq	chr17,11116544,12427264	0.39034576416015626
4	8	permute_whole_seq	chr16,60895232,62205952	0.3905815124511719
4	8	permute_whole_seq	chrX,137394176,138704896	0.3907966613769531
4	8	permute_whole_seq	chr15,42815488,44126208	0.39105072021484377
4	8	permute_whole_seq	chrX,132014080,133324800	0.3912750244140625
4	8	permute_whole_seq	chr1,30658560,31969280	0.3914939880371094
4	8	permute_whole_seq	chr13,54167552,55478272	0.39174575805664064
4	8	permute_whole_seq	chr7,112044032,113354752	0.3919837951660156
4	8	permute_whole_seq	chr1,76759040,78069760	0.3922233581542969
4	8	permute_whole_seq	chr2,137570304,138881024	0.3924522399902344
4	8	permute_whole_seq	chr4,79493120,80803840	0.3926872253417969
4	8	permute_whole_seq	chr10,24195072,25505792	0.3928993225097656
4	8	permute_whole_seq	chr2,137897984,139208704	0.3931427001953125
4	8	permute_whole_seq	chr5,150165504,151476224	0.393341064453125
4	8	permute_whole_seq	chr13,88825856,90136576	0.39356231689453125
4	8	permute_whole_seq	chr16,31072256,32382976	0.3938621520996094
4	8	permute_whole_seq	chr7,65478656,66789376	0.3941138500858211
4	8	permute_whole_seq	chr12,112150528,113461248	0.39434051513671875
4	8	permute_whole_seq	chr6,133842944,135153664	0.39456710815429685
4	8	permute_whole_seq	chr6,42100736,43411456	0.39481277465820314
4	8	permute_whole_seq	chr1,138588160,139898880	0.39501953125
4	8	permute_whole_seq	chr9,8220672,9531392	0.3952781677246094
4	8	permute_whole_seq	chr8,7358464,8669184	0.39551773071289065
4	8	permute_whole_seq	chr14,102457344,103768064	0.3957550048828125
4	8	permute_whole_seq	chr16,54996992,56307712	0.39598844961556423
4	8	permute_whole_seq	chr3,44255232,45565952	0.3961952209472656
4	8	permute_whole_seq	chr12,101619712,102930432	0.39646072387695314
4	8	permute_whole_seq	chr16,83644416,84955136	0.39669265747070315
4	8	permute_whole_seq	chr6,83765248,85075968	0.39692001342773436
4	8	permute_whole_seq	chr13,115085312,116396032	0.3971748352050781
4	8	permute_whole_seq	chr7,53284864,54595584	0.3973968505859375
4	8	permute_whole_seq	chr7,69083136,70393856	0.39761199951171877
4	8	permute_whole_seq	chr5,66152448,67463168	0.3978752136230469
4	8	permute_whole_seq	chr1,153833472,155144192	0.39810028076171877
4	8	permute_whole_seq	chr7,34869248,36179968	0.39835205078125
4	8	permute_whole_seq	chr1,148162560,149473280	0.3985725402832031
4	8	permute_whole_seq	chr14,80175104,81485824	0.39880523681640623
4	8	permute_whole_seq	chr7,97910784,99221504	0.3990478515625
4	8	permute_whole_seq	chr7,93650944,94961664	0.3992889404296875
4	8	permute_whole_seq	chr6,109524992,110835712	0.39952850341796875
4	8	permute_whole_seq	chr4,76871680,78182400	0.39975509643554685
4	8	permute_whole_seq	chr11,85469184,86779904	0.3999443054199219
4	8	permute_whole_seq	chr2,60758016,62068736	0.40021209716796874
4	8	permute_whole_seq	chr4,12068864,13379584	0.4004692077636719
4	8	permute_whole_seq	chr4,71372800,72683520	0.4007049560546875
4	8	permute_whole_seq	chr1,71913472,73224192	0.40090179443359375
4	8	permute_whole_seq	chr15,93345792,94656512	0.4011762275009183
4	8	permute_whole_seq	chr14,96231424,97542144	0.4013969421386719
4	8	permute_whole_seq	chr2,78125056,79435776	0.4016242980957031
4	8	permute_whole_seq	chr16,24846336,26157056	0.4018821716308594
4	8	permute_whole_seq	chr1,88610816,89921536	0.40198440551757814
4	8	permute_whole_seq	chr3,109715456,111026176	0.4023307800292969
4	8	permute_whole_seq	chr11,49723392,51034112	0.4025856018066406
4	8	permute_whole_seq	chr3,33327104,34637824	0.40281982421875
4	8	permute_whole_seq	chr16,84955136,86265856	0.40304718017578123
4	8	permute_whole_seq	chr1,11192320,12503040	0.40329742431640625
4	8	permute_whole_seq	chr7,111060992,112371712	0.4035346984863281
4	8	permute_whole_seq	chr14,33175552,34486272	0.4037689208984375
4	8	permute_whole_seq	chr9,16691200,18001920	0.40397109985351565
4	8	permute_whole_seq	chr1,83640320,84951040	0.4042327880859375
4	8	permute_whole_seq	chr4,43520000,44830720	0.40447540283203126
4	8	permute_whole_seq	chr2,28766208,30076928	0.4046722412109375
4	8	permute_whole_seq	chr16,53030912,54341632	0.40493316650390626
4	8	permute_whole_seq	chr10,61483008,62793728	0.40517501831054686
4	8	permute_whole_seq	chrX,163612672,164923392	0.40540237426757814
4	8	permute_whole_seq	chr12,48607232,49917952	0.4056243896484375
4	8	permute_whole_seq	chr11,26241024,27551744	0.405889892578125
4	8	permute_whole_seq	chr17,44447744,45758464	0.4061241149902344
4	8	permute_whole_seq	chr10,92278784,93589504	0.40632171630859376
4	8	permute_whole_seq	chr3,111681536,112992256	0.40658416748046877
4	8	permute_whole_seq	chr7,92340224,93650944	0.4067535400390625
4	8	permute_whole_seq	chr13,17381376,18692096	0.40706329345703124
4	8	permute_whole_seq	chr8,41406464,42717184	0.4072074890136719
4	8	permute_whole_seq	chr2,122497024,123807744	0.4075309753417969
4	8	permute_whole_seq	chr10,5083136,6393856	0.407769775390625
4	8	permute_whole_seq	chr9,47544320,48855040	0.4079925537109375
4	8	permute_whole_seq	chr13,52529152,53839872	0.40824127197265625
4	8	permute_whole_seq	chr1,41070592,42381312	0.4084587097167969
4	8	permute_whole_seq	chr11,18376704,19687424	0.408709716796875
4	8	permute_whole_seq	chr18,26636288,27947008	0.4089485168457031
4	8	permute_whole_seq	chr13,6027264,7337984	0.4091827392578125
4	8	permute_whole_seq	chr4,74905600,76216320	0.40941543579101564
4	8	permute_whole_seq	chr6,38338560,39649280	0.4096565246582031
4	8	permute_whole_seq	chr4,98527232,99837952	0.4098907470703125
4	8	permute_whole_seq	chr5,66807808,68118528	0.41012115478515626
4	8	permute_whole_seq	chr5,81334272,82644992	0.4103607177734375
4	8	permute_whole_seq	chr18,47126528,48437248	0.4105812072753906
4	8	permute_whole_seq	chr18,7737344,9048064	0.4107978820800781
4	8	permute_whole_seq	chr4,123523072,124833792	0.41107025146484377
4	8	permute_whole_seq	chr4,109707264,111017984	0.41127471923828124
4	8	permute_whole_seq	chr9,11169792,12480512	0.41154022216796876
4	8	permute_whole_seq	chr8,63721472,65032192	0.41174163818359377
4	8	permute_whole_seq	chr13,29212672,30523392	0.41200790405273435
4	8	permute_whole_seq	chrX,158697472,160008192	0.41224517822265627
4	8	permute_whole_seq	chr11,32870400,34181120	0.41248245239257814
4	8	permute_whole_seq	chr19,14319616,15630336	0.4127047075867887
4	8	permute_whole_seq	chr3,101851136,103161856	0.4129005432128906
4	8	permute_whole_seq	chr6,80160768,81471488	0.41319122314453127
4	8	permute_whole_seq	chr5,44197888,45508608	0.41341629028320315
4	8	permute_whole_seq	chr19,9709568,11020288	0.4136528015136719
4	8	permute_whole_seq	chr16,73486336,74797056	0.41385421752929685
4	8	permute_whole_seq	chr3,46221312,47532032	0.4141212463378906
4	8	permute_whole_seq	chr2,49473536,50784256	0.41435775756835935
4	8	permute_whole_seq	chr8,65359872,66670592	0.4145973205566406
4	8	permute_whole_seq	chr6,96090112,97400832	0.4148368835449219
4	8	permute_whole_seq	chr15,51335168,52645888	0.41507110595703123
4	8	permute_whole_seq	chr7,97255424,98566144	0.41528778076171874
